student_id,cohort,application_date,efc_dollars,need_index,eligible_flag
S201800201,2018,2018-02-18,3731,0.549,1
S201800202,2018,2018-02-02,28469,4.187,0
S201800203,2018,2018-04-02,2589,0.381,1
S201800204,2018,2018-02-22,12732,1.872,1
S201800205,2018,2018-03-26,15353,2.258,1
S201800206,2018,2018-02-26,8651,1.272,1
S201800207,2018,2018-02-03,4336,0.638,1
S201800208,2018,2018-02-04,0,0.1,1
S201800209,2018,2018-03-24,9700,1.426,1
S201800210,2018,2018-02-12,20067,2.951,1
S201800211,2018,2018-04-15,0,0.1,1
S201800212,2018,2018-02-09,15658,2.303,1
S201800213,2018,2018-03-02,1593,0.234,1
S201800214,2018,2018-04-05,17046,2.507,1
S201800215,2018,2018-03-20,16057,2.361,1
S201800216,2018,2018-02-21,9199,1.353,1
S201800217,2018,2018-02-02,11292,1.661,1
S201800218,2018,2018-02-03,6079,0.894,1
S201800219,2018,2018-03-05,7984,1.174,1
S201800220,2018,2018-02-27,3535,0.52,1
S201800221,2018,2018-02-24,9895,1.455,1
S201800222,2018,2018-02-14,7827,1.151,1
S201800223,2018,2018-04-11,11621,1.709,1
S201800224,2018,2018-02-03,11576,1.702,1
S201800225,2018,2018-02-16,8627,1.269,1
S201800226,2018,2018-04-18,12881,1.894,1
S201800227,2018,2018-02-16,18857,2.773,1
S201800228,2018,2018-03-02,0,0.1,1
S201800229,2018,2018-02-01,18633,2.74,1
S201800230,2018,2018-04-24,8123,1.195,1
S201800231,2018,2018-04-17,5756,0.846,1
S201800232,2018,2018-02-15,6964,1.024,1
S201800233,2018,2018-04-23,9926,1.46,1
S201800234,2018,2018-02-14,15497,2.279,1
S201800235,2018,2018-03-16,15948,2.345,1
S201800236,2018,2018-04-25,14174,2.084,1
S201800237,2018,2018-03-23,10505,1.545,1
S201800238,2018,2018-02-02,21236,3.123,0
S201800239,2018,2018-03-01,11359,1.67,1
S201800240,2018,2018-03-21,3793,0.558,1
S201800241,2018,2018-04-04,1716,0.252,1
S201800242,2018,2018-04-06,13279,1.953,1
S201800243,2018,2018-03-15,7338,1.079,1
S201800244,2018,2018-04-02,12822,1.886,1
S201800245,2018,2018-02-13,2472,0.364,1
S201800246,2018,2018-03-08,8978,1.32,1
S201800247,2018,2018-03-02,21727,3.195,0
S201800248,2018,2018-02-03,3791,0.558,1
S201800249,2018,2018-02-14,13365,1.965,1
S201800250,2018,2018-03-10,1533,0.225,1
S201800251,2018,2018-02-11,20560,3.024,0
S201800252,2018,2018-04-10,6579,0.968,1
S201800253,2018,2018-03-09,2307,0.339,1
S201800254,2018,2018-04-16,0,0.1,1
S201800255,2018,2018-03-21,14579,2.144,1
S201800256,2018,2018-04-24,17823,2.621,1
S201800257,2018,2018-02-14,800,0.118,1
S201800258,2018,2018-04-07,21982,3.233,0
S201800259,2018,2018-03-26,4819,0.709,1
S201800260,2018,2018-03-09,24247,3.566,0
S201800261,2018,2018-04-14,4272,0.628,1
S201800262,2018,2018-04-21,23654,3.479,0
S201800263,2018,2018-04-01,15288,2.248,1
S201800264,2018,2018-02-05,19428,2.857,1
S201800265,2018,2018-04-17,13337,1.961,1
S201800266,2018,2018-04-22,17558,2.582,1
S201800267,2018,2018-02-01,18082,2.659,1
S201800268,2018,2018-02-07,19195,2.823,1
S201800269,2018,2018-03-01,12073,1.775,1
S201800270,2018,2018-02-24,5802,0.853,1
S201800271,2018,2018-03-11,2149,0.316,1
S201800272,2018,2018-04-09,6007,0.883,1
S201800273,2018,2018-03-05,2600,0.382,1
S201800274,2018,2018-04-20,9701,1.427,1
S201800275,2018,2018-02-02,1467,0.216,1
S201800276,2018,2018-02-09,14585,2.145,1
S201800277,2018,2018-03-20,11574,1.702,1
S201800278,2018,2018-02-17,6393,0.94,1
S201800279,2018,2018-04-22,9121,1.341,1
S201800280,2018,2018-02-15,3925,0.577,1
S201800281,2018,2018-04-07,16891,2.484,1
S201800282,2018,2018-02-06,0,0.1,1
S201800283,2018,2018-02-06,5228,0.769,1
S201800284,2018,2018-02-13,14283,2.1,1
S201800285,2018,2018-04-25,18051,2.655,1
S201800286,2018,2018-04-21,6950,1.022,1
S201800287,2018,2018-02-23,3513,0.517,1
S201800288,2018,2018-03-13,5141,0.756,1
S201800289,2018,2018-04-23,26249,3.86,0
S201800290,2018,2018-03-01,11866,1.745,1
S201800291,2018,2018-02-24,0,0.1,1
S201800292,2018,2018-03-06,12128,1.784,1
S201800293,2018,2018-03-20,15792,2.322,1
S201800294,2018,2018-02-01,6037,0.888,1
S201800295,2018,2018-02-24,8182,1.203,1
S201800296,2018,2018-04-23,0,0.1,1
S201800297,2018,2018-03-27,12515,1.84,1
S201800298,2018,2018-03-23,4835,0.711,1
S201800299,2018,2018-02-02,2046,0.301,1
S201800300,2018,2018-03-26,20397,3.0,1
S201800301,2018,2018-04-19,2917,0.429,1
S201800302,2018,2018-02-02,13485,1.983,1
S201800303,2018,2018-04-20,1919,0.282,1
S201800304,2018,2018-02-17,8512,1.252,1
S201800305,2018,2018-04-19,9528,1.401,1
S201800306,2018,2018-03-11,12985,1.91,1
S201800307,2018,2018-02-05,2181,0.321,1
S201800308,2018,2018-02-21,2908,0.428,1
S201800309,2018,2018-04-25,23600,3.471,0
S201800310,2018,2018-02-10,19477,2.864,1
S201800311,2018,2018-03-01,6390,0.94,1
S201800312,2018,2018-04-18,3934,0.579,1
S201800313,2018,2018-04-07,22612,3.325,0
S201800314,2018,2018-03-22,17358,2.553,1
S201800315,2018,2018-02-26,10659,1.568,1
S201800316,2018,2018-03-07,0,0.1,1
S201800317,2018,2018-04-17,6094,0.896,1
S201800318,2018,2018-03-27,22593,3.322,0
S201800319,2018,2018-03-20,10627,1.563,1
S201800320,2018,2018-03-25,23208,3.413,0
S201800321,2018,2018-03-06,15138,2.226,1
S201800322,2018,2018-03-25,2010,0.296,1
S201800323,2018,2018-04-24,12223,1.798,1
S201800324,2018,2018-03-13,0,0.1,1
S201800325,2018,2018-04-26,25251,3.713,0
S201800326,2018,2018-03-19,2875,0.423,1
S201800327,2018,2018-04-01,3498,0.514,1
S201800328,2018,2018-03-22,14501,2.132,1
S201800329,2018,2018-03-21,9120,1.341,1
S201800330,2018,2018-02-23,16552,2.434,1
S201800331,2018,2018-03-01,13977,2.055,1
S201800332,2018,2018-02-27,13647,2.007,1
S201800333,2018,2018-04-25,5824,0.856,1
S201800334,2018,2018-04-11,13977,2.055,1
S201800335,2018,2018-04-18,2719,0.4,1
S201800336,2018,2018-03-11,13707,2.016,1
S201800337,2018,2018-04-10,5452,0.802,1
S201800338,2018,2018-02-01,13315,1.958,1
S201800339,2018,2018-03-27,0,0.1,1
S201800340,2018,2018-03-17,15737,2.314,1
S201800341,2018,2018-03-06,6761,0.994,1
S201800342,2018,2018-04-14,8984,1.321,1
S201800343,2018,2018-04-15,14511,2.134,1
S201800344,2018,2018-03-01,2617,0.385,1
S201800345,2018,2018-02-17,41063,6.039,0
S201800346,2018,2018-04-15,9740,1.432,1
S201800347,2018,2018-03-19,12539,1.844,1
S201800348,2018,2018-03-07,10077,1.482,1
S201800349,2018,2018-04-21,0,0.1,1
S201800350,2018,2018-03-23,7054,1.037,1
S201800351,2018,2018-04-10,18584,2.733,1
S201800352,2018,2018-04-04,10344,1.521,1
S201800353,2018,2018-04-20,0,0.1,1
S201800354,2018,2018-03-19,6901,1.015,1
S201800355,2018,2018-02-02,4706,0.692,1
S201800356,2018,2018-02-02,16137,2.373,1
S201800357,2018,2018-02-08,7008,1.031,1
S201800358,2018,2018-02-19,5069,0.745,1
S201800359,2018,2018-02-23,22278,3.276,0
S201800360,2018,2018-04-07,20938,3.079,0
S201800361,2018,2018-04-19,6852,1.008,1
S201800362,2018,2018-04-07,21423,3.15,0
S201800363,2018,2018-03-01,10814,1.59,1
S201800364,2018,2018-04-17,8354,1.229,1
S201800365,2018,2018-02-12,17604,2.589,1
S201800366,2018,2018-03-22,4093,0.602,1
S201800367,2018,2018-04-08,10349,1.522,1
S201800368,2018,2018-04-12,10566,1.554,1
S201800369,2018,2018-02-22,12405,1.824,1
S201800370,2018,2018-03-14,13837,2.035,1
S201800371,2018,2018-04-26,20865,3.068,0
S201800372,2018,2018-02-27,11792,1.734,1
S201800373,2018,2018-03-10,16011,2.355,1
S201800374,2018,2018-04-02,13395,1.97,1
S201800375,2018,2018-04-18,6285,0.924,1
S201800376,2018,2018-04-22,22082,3.247,0
S201800377,2018,2018-02-24,11977,1.761,1
S201800378,2018,2018-02-12,14403,2.118,1
S201800379,2018,2018-02-17,20876,3.07,0
S201800380,2018,2018-03-11,9749,1.434,1
S201800381,2018,2018-02-07,0,0.1,1
S201800382,2018,2018-03-10,9679,1.423,1
S201800383,2018,2018-04-12,13369,1.966,1
S201800384,2018,2018-04-22,7665,1.127,1
S201800385,2018,2018-04-10,11526,1.695,1
S201800386,2018,2018-04-05,6309,0.928,1
S201800387,2018,2018-02-02,7614,1.12,1
S201800388,2018,2018-04-13,6999,1.029,1
S201800389,2018,2018-03-22,6240,0.918,1
S201800390,2018,2018-04-17,16635,2.446,1
S201800391,2018,2018-02-18,5976,0.879,1
S201800392,2018,2018-04-06,9061,1.332,1
S201800393,2018,2018-03-12,4114,0.605,1
S201800394,2018,2018-02-25,0,0.1,1
S201800395,2018,2018-02-07,18491,2.719,1
S201800396,2018,2018-04-24,9939,1.462,1
S201800397,2018,2018-02-22,8005,1.177,1
S201800398,2018,2018-02-06,19495,2.867,1
S201800399,2018,2018-04-04,7267,1.069,1
S201800400,2018,2018-02-02,16954,2.493,1
S201800401,2018,2018-03-18,15390,2.263,1
S201800402,2018,2018-02-22,5537,0.814,1
S201800403,2018,2018-03-04,5238,0.77,1
S201800404,2018,2018-02-09,3548,0.522,1
S201800405,2018,2018-03-06,6378,0.938,1
S201800406,2018,2018-02-06,19183,2.821,1
S201800407,2018,2018-02-09,2171,0.319,1
S201800408,2018,2018-02-15,0,0.1,1
S201800409,2018,2018-04-13,7405,1.089,1
S201800410,2018,2018-04-04,7963,1.171,1
S201800411,2018,2018-03-06,11096,1.632,1
S201800412,2018,2018-04-09,13922,2.047,1
S201800413,2018,2018-03-26,9004,1.324,1
S201800414,2018,2018-02-18,11749,1.728,1
S201800415,2018,2018-03-06,17877,2.629,1
S201800416,2018,2018-03-06,5177,0.761,1
S201800417,2018,2018-04-04,22440,3.3,0
S201800418,2018,2018-04-15,14021,2.062,1
S201800419,2018,2018-02-22,0,0.1,1
S201800420,2018,2018-04-25,7763,1.142,1
S201800421,2018,2018-04-21,0,0.1,1
S201800422,2018,2018-03-06,0,0.1,1
S201800423,2018,2018-04-25,15166,2.23,1
S201800424,2018,2018-02-21,4446,0.654,1
S201800425,2018,2018-02-10,0,0.1,1
S201800426,2018,2018-04-02,11721,1.724,1
S201800427,2018,2018-04-22,782,0.115,1
S201800428,2018,2018-04-03,0,0.1,1
S201800429,2018,2018-04-19,8175,1.202,1
S201800430,2018,2018-02-09,0,0.1,1
S201800431,2018,2018-02-16,21080,3.1,0
S201800432,2018,2018-03-19,7223,1.062,1
S201800433,2018,2018-02-17,0,0.1,1
S201800434,2018,2018-03-11,13773,2.025,1
S201800435,2018,2018-04-23,12554,1.846,1
S201800436,2018,2018-02-05,20846,3.066,0
S201800437,2018,2018-02-07,18175,2.673,1
S201800438,2018,2018-03-07,3919,0.576,1
S201800439,2018,2018-04-13,20669,3.04,0
S201800440,2018,2018-03-18,15290,2.249,1
S201800441,2018,2018-03-10,17270,2.54,1
S201800442,2018,2018-03-04,3605,0.53,1
S201800443,2018,2018-04-08,7864,1.156,1
S201800444,2018,2018-04-21,12013,1.767,1
S201800445,2018,2018-02-13,19859,2.92,1
S201800446,2018,2018-03-09,5458,0.803,1
S201800447,2018,2018-03-04,15625,2.298,1
S201800448,2018,2018-03-08,14265,2.098,1
S201800449,2018,2018-04-09,6928,1.019,1
S201800450,2018,2018-04-23,9630,1.416,1
S201800451,2018,2018-02-02,13646,2.007,1
S201800452,2018,2018-03-01,1452,0.214,1
S201800453,2018,2018-02-13,13977,2.055,1
S201800454,2018,2018-03-24,7983,1.174,1
S201800455,2018,2018-04-25,5003,0.736,1
S201800456,2018,2018-03-01,3537,0.52,1
S201800457,2018,2018-02-05,4795,0.705,1
S201800458,2018,2018-03-12,1895,0.279,1
S201800459,2018,2018-02-26,16624,2.445,1
S201800460,2018,2018-04-27,9846,1.448,1
S201800461,2018,2018-04-19,0,0.1,1
S201800462,2018,2018-04-04,15635,2.299,1
S201800463,2018,2018-03-08,317,0.1,1
S201800464,2018,2018-03-13,16375,2.408,1
S201800465,2018,2018-04-01,6788,0.998,1
S201800466,2018,2018-02-21,15849,2.331,1
S201800467,2018,2018-04-18,0,0.1,1
S201800468,2018,2018-04-04,8824,1.298,1
S201800469,2018,2018-02-23,9404,1.383,1
S201800470,2018,2018-03-25,0,0.1,1
S201800471,2018,2018-04-07,24521,3.606,0
S201800472,2018,2018-02-01,19364,2.848,1
S201800473,2018,2018-04-04,14765,2.171,1
S201800474,2018,2018-04-25,9081,1.335,1
S201800475,2018,2018-03-21,12584,1.851,1
S201800476,2018,2018-02-04,11603,1.706,1
S201800477,2018,2018-04-05,19380,2.85,1
S201800478,2018,2018-03-01,11016,1.62,1
S201800479,2018,2018-03-03,10495,1.543,1
S201800480,2018,2018-03-13,20890,3.072,0
S201800481,2018,2018-04-18,15742,2.315,1
S201800482,2018,2018-03-21,10845,1.595,1
S201800483,2018,2018-03-27,9626,1.416,1
S201800484,2018,2018-02-07,14509,2.134,1
S201800485,2018,2018-03-20,8948,1.316,1
S201800486,2018,2018-02-02,11641,1.712,1
S201800487,2018,2018-03-11,13153,1.934,1
S201800488,2018,2018-03-11,3543,0.521,1
S201800489,2018,2018-04-18,11361,1.671,1
S201800490,2018,2018-04-23,12289,1.807,1
S201800491,2018,2018-03-17,11537,1.697,1
S201800492,2018,2018-02-15,13866,2.039,1
S201800493,2018,2018-02-03,12309,1.81,1
S201800494,2018,2018-04-09,0,0.1,1
S201800495,2018,2018-03-12,14719,2.165,1
S201800496,2018,2018-02-23,2147,0.316,1
S201800497,2018,2018-03-21,8054,1.184,1
S201800498,2018,2018-02-13,6206,0.913,1
S201800499,2018,2018-03-22,0,0.1,1
S201800500,2018,2018-02-27,8484,1.248,1
S201800501,2018,2018-04-09,2094,0.308,1
S201800502,2018,2018-04-02,1329,0.195,1
S201800503,2018,2018-02-12,6397,0.941,1
S201800504,2018,2018-03-13,14324,2.106,1
S201800505,2018,2018-02-14,1629,0.24,1
S201800506,2018,2018-02-16,8028,1.181,1
S201800507,2018,2018-03-07,18403,2.706,1
S201800508,2018,2018-03-26,12799,1.882,1
S201800509,2018,2018-04-13,10188,1.498,1
S201800510,2018,2018-03-10,14096,2.073,1
S201800511,2018,2018-03-20,5563,0.818,1
S201800512,2018,2018-03-22,12040,1.771,1
S201800513,2018,2018-04-13,3189,0.469,1
S201800514,2018,2018-03-02,6831,1.005,1
S201800515,2018,2018-04-17,19284,2.836,1
S201800516,2018,2018-03-15,14878,2.188,1
S201800517,2018,2018-04-11,14304,2.104,1
S201800518,2018,2018-04-22,10887,1.601,1
S201800519,2018,2018-02-20,6267,0.922,1
S201800520,2018,2018-04-23,4766,0.701,1
S201800521,2018,2018-03-16,12025,1.768,1
S201800522,2018,2018-04-18,16035,2.358,1
S201800523,2018,2018-03-15,15807,2.325,1
S201800524,2018,2018-02-18,11335,1.667,1
S201800525,2018,2018-04-02,13036,1.917,1
S201800526,2018,2018-03-11,11918,1.753,1
S201800527,2018,2018-02-22,0,0.1,1
S201800528,2018,2018-03-17,0,0.1,1
S201800529,2018,2018-03-17,6294,0.926,1
S201800530,2018,2018-02-19,3424,0.504,1
S201800531,2018,2018-03-12,13896,2.044,1
S201800532,2018,2018-03-13,5090,0.749,1
S201800533,2018,2018-02-15,16833,2.475,1
S201800534,2018,2018-03-04,6048,0.889,1
S201800535,2018,2018-03-18,18541,2.727,1
S201800536,2018,2018-04-08,24059,3.538,0
S201800537,2018,2018-03-07,4678,0.688,1
S201800538,2018,2018-03-06,16516,2.429,1
S201800539,2018,2018-02-12,20135,2.961,1
S201800540,2018,2018-03-02,16137,2.373,1
S201800541,2018,2018-02-23,7060,1.038,1
S201800542,2018,2018-04-18,12305,1.81,1
S201800543,2018,2018-02-03,4755,0.699,1
S201800544,2018,2018-02-14,0,0.1,1
S201800545,2018,2018-04-08,221,0.1,1
S201800546,2018,2018-03-15,7331,1.078,1
S201800547,2018,2018-04-13,8715,1.282,1
S201800548,2018,2018-02-14,14008,2.06,1
S201800549,2018,2018-04-24,13990,2.057,1
S201800550,2018,2018-02-24,8520,1.253,1
S201800551,2018,2018-04-17,14319,2.106,1
S201800552,2018,2018-03-25,4231,0.622,1
S201800553,2018,2018-02-07,1625,0.239,1
S201800554,2018,2018-03-22,2614,0.384,1
S201800555,2018,2018-02-20,17208,2.531,1
S201800556,2018,2018-02-10,2313,0.34,1
S201800557,2018,2018-02-27,4981,0.732,1
S201800558,2018,2018-03-13,2480,0.365,1
S201800559,2018,2018-03-23,13724,2.018,1
S201800560,2018,2018-04-07,9153,1.346,1
S201800561,2018,2018-03-24,14755,2.17,1
S201800562,2018,2018-02-04,17337,2.55,1
S201800563,2018,2018-03-06,0,0.1,1
S201800564,2018,2018-02-08,0,0.1,1
S201800565,2018,2018-03-20,17306,2.545,1
S201800566,2018,2018-02-03,5210,0.766,1
S201800567,2018,2018-04-17,3667,0.539,1
S201800568,2018,2018-02-09,7298,1.073,1
S201800569,2018,2018-02-10,6367,0.936,1
S201800570,2018,2018-02-12,176,0.1,1
S201800571,2018,2018-03-19,6074,0.893,1
S201800572,2018,2018-02-14,1707,0.251,1
S201800573,2018,2018-03-11,10315,1.517,1
S201800574,2018,2018-02-04,8479,1.247,1
S201800575,2018,2018-04-20,5587,0.822,1
S201800576,2018,2018-03-06,18637,2.741,1
S201800577,2018,2018-04-16,6920,1.018,1
S201800578,2018,2018-02-05,14118,2.076,1
S201800579,2018,2018-03-04,22208,3.266,0
S201800580,2018,2018-04-14,26508,3.898,0
S201800581,2018,2018-04-05,1672,0.246,1
S201800582,2018,2018-03-07,7847,1.154,1
S201800583,2018,2018-03-19,10545,1.551,1
S201800584,2018,2018-04-23,21005,3.089,0
S201800585,2018,2018-04-17,5914,0.87,1
S201800586,2018,2018-04-10,2300,0.338,1
S201800587,2018,2018-04-19,10179,1.497,1
S201800588,2018,2018-03-07,3591,0.528,1
S201800589,2018,2018-02-02,12237,1.8,1
S201800590,2018,2018-04-16,0,0.1,1
S201800591,2018,2018-03-06,6871,1.01,1
S201800592,2018,2018-03-17,12918,1.9,1
S201800593,2018,2018-03-04,8496,1.249,1
S201800594,2018,2018-04-13,4369,0.642,1
S201800595,2018,2018-04-13,9846,1.448,1
S201800596,2018,2018-02-21,10656,1.567,1
S201800597,2018,2018-04-16,6939,1.02,1
S201800598,2018,2018-04-20,6970,1.025,1
S201800599,2018,2018-03-03,12602,1.853,1
S201800600,2018,2018-02-21,3034,0.446,1
S201800601,2018,2018-02-21,12261,1.803,1
S201800602,2018,2018-02-27,11595,1.705,1
S201800603,2018,2018-04-08,23956,3.523,0
S201800604,2018,2018-03-22,3337,0.491,1
S201800605,2018,2018-02-12,15239,2.241,1
S201800606,2018,2018-02-27,0,0.1,1
S201800607,2018,2018-03-18,759,0.112,1
S201800608,2018,2018-04-27,9765,1.436,1
S201800609,2018,2018-04-01,4978,0.732,1
S201800610,2018,2018-03-18,12870,1.893,1
S201800611,2018,2018-04-21,17424,2.562,1
S201800612,2018,2018-04-16,13530,1.99,1
S201800613,2018,2018-03-19,10557,1.552,1
S201800614,2018,2018-02-02,11738,1.726,1
S201800615,2018,2018-03-14,7041,1.035,1
S201800616,2018,2018-02-16,7855,1.155,1
S201800617,2018,2018-03-07,7993,1.175,1
S201800618,2018,2018-03-25,17604,2.589,1
S201800619,2018,2018-02-26,17046,2.507,1
S201800620,2018,2018-02-24,1482,0.218,1
S201800621,2018,2018-02-07,4594,0.676,1
S201800622,2018,2018-04-03,2418,0.356,1
S201800623,2018,2018-03-13,7158,1.053,1
S201800624,2018,2018-04-19,22606,3.324,0
S201800625,2018,2018-03-20,5909,0.869,1
S201800626,2018,2018-04-01,13998,2.059,1
S201800627,2018,2018-04-15,12719,1.87,1
S201800628,2018,2018-02-21,7581,1.115,1
S201800629,2018,2018-03-05,16432,2.416,1
S201800630,2018,2018-04-06,9500,1.397,1
S201800631,2018,2018-04-11,11527,1.695,1
S201800632,2018,2018-02-23,1439,0.212,1
S201800633,2018,2018-02-05,14943,2.198,1
S201800634,2018,2018-02-07,1269,0.187,1
S201800635,2018,2018-02-08,17914,2.634,1
S201800636,2018,2018-02-23,6266,0.921,1
S201800637,2018,2018-03-03,6587,0.969,1
S201800638,2018,2018-03-07,29967,4.407,0
S201800639,2018,2018-03-24,27372,4.025,0
S201800640,2018,2018-03-14,17953,2.64,1
S201800641,2018,2018-04-18,6156,0.905,1
S201800642,2018,2018-02-22,12538,1.844,1
S201800643,2018,2018-02-12,11192,1.646,1
S201800644,2018,2018-02-23,4505,0.662,1
S201800645,2018,2018-03-02,6104,0.898,1
S201800646,2018,2018-04-27,16684,2.454,1
S201800647,2018,2018-04-12,8039,1.182,1
S201800648,2018,2018-02-13,8605,1.265,1
S201800649,2018,2018-04-03,0,0.1,1
S201800650,2018,2018-02-07,22589,3.322,0
S201800651,2018,2018-02-24,3147,0.463,1
S201800652,2018,2018-02-07,463,0.1,1
S201800653,2018,2018-02-26,7294,1.073,1
S201800654,2018,2018-04-24,15539,2.285,1
S201800655,2018,2018-03-20,16203,2.383,1
S201800656,2018,2018-04-03,10488,1.542,1
S201800657,2018,2018-04-02,0,0.1,1
S201800658,2018,2018-02-01,3377,0.497,1
S201800659,2018,2018-03-22,9503,1.398,1
S201800660,2018,2018-02-11,9236,1.358,1
S201800661,2018,2018-04-27,10889,1.601,1
S201800662,2018,2018-04-19,8269,1.216,1
S201800663,2018,2018-04-25,4191,0.616,1
S201800664,2018,2018-02-06,13019,1.915,1
S201800665,2018,2018-02-25,13850,2.037,1
S201800666,2018,2018-02-19,28446,4.183,0
S201800667,2018,2018-03-16,11815,1.738,1
S201800668,2018,2018-02-12,6449,0.948,1
S201800669,2018,2018-03-19,14441,2.124,1
S201800670,2018,2018-03-08,0,0.1,1
S201800671,2018,2018-03-27,7596,1.117,1
S201800672,2018,2018-03-27,5784,0.851,1
S201800673,2018,2018-03-11,26784,3.939,0
S201800674,2018,2018-04-18,18048,2.654,1
S201800675,2018,2018-04-07,1820,0.268,1
S201800676,2018,2018-03-19,0,0.1,1
S201800677,2018,2018-04-06,5656,0.832,1
S201800678,2018,2018-04-09,8733,1.284,1
S201800679,2018,2018-03-22,5641,0.83,1
S201800680,2018,2018-03-24,11242,1.653,1
S201800681,2018,2018-02-17,6047,0.889,1
S201800682,2018,2018-04-12,11346,1.669,1
S201800683,2018,2018-03-08,3498,0.514,1
S201800684,2018,2018-04-10,15343,2.256,1
S201800685,2018,2018-03-22,4619,0.679,1
S201800686,2018,2018-04-25,14283,2.1,1
S201800687,2018,2018-03-15,9382,1.38,1
S201800688,2018,2018-03-10,5661,0.832,1
S201800689,2018,2018-04-01,0,0.1,1
S201800690,2018,2018-03-05,3645,0.536,1
S201800691,2018,2018-04-07,6182,0.909,1
S201800692,2018,2018-04-27,2661,0.391,1
S201800693,2018,2018-03-18,6759,0.994,1
S201800694,2018,2018-03-14,4315,0.635,1
S201800695,2018,2018-03-07,6502,0.956,1
S201800696,2018,2018-04-14,3676,0.541,1
S201800697,2018,2018-03-20,9722,1.43,1
S201800698,2018,2018-04-19,16365,2.407,1
S201800699,2018,2018-02-15,11286,1.66,1
S201800700,2018,2018-03-05,1208,0.178,1
S201800701,2018,2018-03-15,13020,1.915,1
S201800702,2018,2018-04-19,14295,2.102,1
S201800703,2018,2018-02-02,16193,2.381,1
S201800704,2018,2018-02-01,11446,1.683,1
S201800705,2018,2018-02-06,13360,1.965,1
S201800706,2018,2018-03-09,12852,1.89,1
S201800707,2018,2018-02-05,17415,2.561,1
S201800708,2018,2018-02-13,15524,2.283,1
S201800709,2018,2018-04-25,6544,0.962,1
S201800710,2018,2018-04-04,19493,2.867,1
S201800711,2018,2018-02-27,13200,1.941,1
S201800712,2018,2018-04-27,12129,1.784,1
S201800713,2018,2018-03-22,12973,1.908,1
S201800714,2018,2018-02-01,17713,2.605,1
S201800715,2018,2018-02-27,21896,3.22,0
S201800716,2018,2018-03-26,5560,0.818,1
