student_id,hs_gpa_unweighted,hs_gpa_weighted,class_rank_percentile,ap_courses_count
S201802031,2.79,2.97,42,1
S201802032,3.31,3.33,41,1
S201802033,3.51,3.58,35,1
S201802034,2.84,2.87,39,7
S201802035,2.63,2.76,49,4
S201802036,3.2,3.48,31,4
S201802037,3.76,3.75,21,4
S201802038,3.59,3.92,25,2
S201802039,3.67,3.89,34,0
S201802040,3.18,3.22,31,2
S201802041,3.22,3.38,30,4
S201802042,3.23,3.31,39,1
S201802043,3.61,3.69,18,4
S201802044,2.73,3.04,42,0
S201802045,3.5,3.73,36,0
S201802046,3.17,3.23,36,1
S201802047,3.72,3.96,38,8
S201802048,3.3,3.44,22,1
S201802049,3.87,4.19,23,3
S201802050,3.57,3.69,35,2
S201802051,3.1,3.32,38,2
S201802052,3.14,3.3,40,2
S201802053,2.56,2.75,40,5
S201802054,3.41,3.58,36,4
S201802055,3.05,3.19,26,5
S201802056,3.65,3.73,16,1
S201802057,2.48,2.51,53,3
S201802058,3.34,3.57,39,4
S201802059,2.79,2.99,50,7
S201802060,3.24,3.39,26,3
S201802061,2.99,3.0,41,7
S201802062,2.98,3.26,25,6
S201802063,3.25,3.36,39,4
S201802064,3.43,3.51,32,0
S201802065,3.37,3.48,38,3
S201802066,2.36,2.46,57,4
S201802067,3.88,4.09,23,6
S201802068,3.42,3.76,33,6
S201802069,4.0,4.16,14,2
S201802070,2.92,3.12,51,0
S201802071,3.26,3.45,44,6
S201802072,2.29,2.5,51,0
S201802073,2.14,2.25,47,2
S201802074,2.86,2.94,24,0
S201802075,3.32,3.53,34,6
S201802076,3.65,3.81,18,2
S201802077,3.66,3.65,33,3
S201802078,3.42,3.61,34,4
S201802079,4.0,4.0,21,2
S201802080,3.38,3.41,33,0
S201802081,3.34,3.43,37,5
S201802082,3.14,3.36,51,5
S201802083,2.54,2.81,52,1
S201802084,3.23,3.28,24,0
S201802085,2.84,3.04,49,5
S201802086,3.19,3.31,27,5
S201802087,3.68,3.92,21,5
S201802088,2.94,3.17,25,1
S201802089,2.39,2.47,63,0
S201802090,3.09,3.08,37,3
S201802091,3.8,3.96,6,4
S201802092,3.5,3.69,26,1
S201802093,3.37,3.43,16,4
S201802094,3.49,3.72,30,1
S201802095,3.54,3.65,25,6
S201802096,3.37,3.46,26,2
S201802097,2.82,2.96,53,2
S201802098,2.04,2.29,75,6
S201802099,3.44,3.74,27,4
S201802100,3.15,3.24,49,4
S201802101,2.48,2.69,40,0
S201802102,3.8,3.94,46,1
S201802103,3.95,3.99,11,4
S201802104,2.49,2.66,49,0
S201802105,3.3,3.33,47,2
S201802106,3.31,3.38,46,3
S201802107,3.47,3.86,33,3
S201802108,3.18,3.46,11,3
S201802109,3.27,3.43,34,6
S201802110,2.46,2.67,41,2
S201802111,3.12,3.33,27,6
S201802112,2.49,2.67,56,1
S201802113,3.2,3.51,30,6
S201802114,3.37,3.33,33,1
S201802115,3.48,3.65,32,4
S201802116,2.91,2.97,40,0
S201802117,3.79,4.07,36,6
S201802118,3.9,4.03,21,1
S201802119,3.82,3.91,14,2
S201802120,3.51,3.74,31,3
S201802121,4.0,4.11,12,3
S201802122,2.93,3.16,34,1
S201802123,3.02,3.1,40,2
S201802124,3.05,3.13,33,5
S201802125,2.58,2.67,60,3
S201802126,3.65,3.78,27,2
S201802127,3.9,4.08,21,1
S201802128,3.53,3.83,28,0
S201802129,3.87,3.88,31,0
S201802130,2.99,3.22,38,5
S201802131,3.58,3.87,19,4
S201802132,2.88,2.93,40,4
S201802133,2.6,2.81,55,0
S201802134,3.97,3.98,13,5
S201802135,3.62,3.92,44,1
S201802136,2.83,2.94,35,5
S201802137,3.39,3.43,41,7
S201802138,2.68,2.93,49,2
S201802139,3.28,3.52,32,4
S201802140,3.89,4.01,24,7
S201802141,3.4,3.5,28,0
S201802142,3.1,3.16,39,8
S201802143,2.99,3.06,39,1
S201802144,2.73,2.85,44,3
S201802145,3.43,3.66,25,1
S201802146,2.77,2.86,40,4
S201802147,3.99,4.15,11,8
S201802148,3.62,3.68,24,5
S201802149,4.0,4.08,31,4
S201802150,3.16,3.46,35,3
S201802151,3.86,3.99,40,0
S201802152,2.7,2.85,47,0
S201802153,3.03,3.05,38,6
S201802154,3.58,3.93,33,1
S201802155,2.75,2.78,45,0
S201802156,3.85,3.94,10,2
S201802157,2.32,2.59,43,1
S201802158,4.0,4.18,26,4
S201802159,2.48,2.72,42,1
S201802160,4.0,4.12,12,0
S201802161,2.94,2.99,38,4
S201802162,3.53,3.59,22,0
S201802163,3.2,3.36,38,0
S201802164,3.6,3.9,33,3
S201802165,2.51,2.76,39,1
S201802166,2.47,2.59,29,5
S201802167,3.19,3.16,58,5
S201802168,3.33,3.44,29,4
S201802169,3.61,3.77,33,1
S201802170,3.7,3.95,31,3
S201802171,3.28,3.58,35,1
S201802172,3.82,4.01,15,3
S201802173,2.96,3.15,40,3
S201802174,2.58,2.75,50,4
S201802175,3.31,3.62,45,5
S201802176,3.15,3.3,45,8
S201802177,3.06,3.17,40,6
S201802178,3.17,3.42,36,0
S201802179,2.06,2.31,60,1
S201802180,3.26,3.35,26,5
S201802181,2.62,2.91,61,2
S201802182,3.13,3.25,31,5
S201802183,2.69,2.83,54,5
S201802184,3.35,3.39,25,8
S201802185,3.54,3.7,26,0
S201802186,4.0,4.27,23,0
S201802187,2.59,2.83,54,4
S201802188,2.89,3.12,41,0
S201802189,3.29,3.47,36,0
S201802190,3.4,3.48,30,3
S201802191,3.37,3.64,23,1
S201802192,3.06,3.3,40,6
S201802193,3.55,3.57,28,0
S201802194,3.33,3.47,41,1
S201802195,3.44,3.88,25,1
S201802196,3.59,3.77,29,1
S201802197,3.51,3.6,14,5
S201802198,3.12,3.2,34,4
S201802199,2.64,2.79,39,1
S201802200,2.7,2.8,43,2
S201802201,3.71,3.98,25,1
S201802202,3.62,4.07,28,6
S201802203,2.67,2.64,31,4
S201802204,3.42,3.58,31,8
S201802205,3.25,3.51,43,1
S201802206,3.92,4.11,16,4
S201802207,3.16,3.35,55,0
S201802208,2.69,2.75,44,1
S201802209,3.75,3.99,44,0
S201802210,2.32,2.47,56,6
S201802211,3.47,3.64,24,0
S201802212,4.0,4.07,28,0
S201802213,3.16,3.18,39,5
S201802214,3.27,3.45,38,3
S201802215,2.7,2.78,42,3
S201802216,2.64,2.86,66,0
S201802217,2.33,2.45,56,0
S201802218,3.09,3.18,28,3
S201802219,2.93,3.11,36,2
S201802220,3.02,2.95,38,2
S201802221,2.97,3.05,35,5
S201802222,3.45,3.95,19,4
S201802223,3.68,3.7,18,5
S201802224,3.92,4.08,20,2
S201802225,2.75,2.85,49,3
S201802226,3.21,3.5,37,1
S201802227,3.73,3.87,22,2
S201802228,3.54,3.51,27,3
S201802229,2.64,2.67,44,1
S201802230,3.14,3.28,38,3
S201802231,3.42,3.61,36,2
S201802232,2.78,2.8,43,0
S201802233,2.77,2.92,48,1
S201802234,3.09,3.24,38,2
S201802235,3.34,3.48,33,0
S201802236,3.28,3.55,27,4
S201802237,3.1,3.14,44,3
S201802238,2.67,2.86,62,1
S201802239,3.23,3.51,45,6
S201802240,3.62,3.94,11,5
S201802241,3.38,3.64,36,3
S201802242,2.97,3.21,28,6
S201802243,4.0,4.06,26,2
S201802244,2.68,2.83,42,1
S201802245,3.55,3.85,20,2
S201802246,2.49,2.55,64,1
S201802247,4.0,4.08,23,8
S201802248,3.58,3.85,36,3
S201802249,3.26,3.32,26,1
S201802250,3.42,3.65,31,1
S201802251,3.35,3.49,32,0
S201802252,3.15,3.25,33,7
S201802253,4.0,4.17,21,1
S201802254,3.02,3.11,45,6
S201802255,2.87,3.03,50,2
S201802256,2.93,2.96,51,7
S201802257,2.87,3.29,35,2
S201802258,3.37,3.62,35,1
S201802259,3.37,3.68,12,2
S201802260,3.16,3.22,45,2
S201802261,3.15,3.39,44,7
S201802262,2.58,2.84,41,4
S201802263,3.17,3.23,37,7
S201802264,3.21,3.28,45,3
S201802265,2.83,2.88,44,5
S201802266,3.46,3.54,37,3
S201802267,3.57,3.75,37,6
S201802268,3.39,3.47,23,0
S201802269,3.36,3.43,21,0
S201802270,3.5,3.54,22,3
S201802271,3.05,3.25,39,0
S201802272,3.95,4.09,24,0
S201802273,2.57,2.71,57,1
S201802274,4.0,3.84,19,0
S201802275,3.18,3.41,36,0
S201802276,2.79,2.87,33,2
S201802277,3.86,3.96,25,1
S201802278,4.0,4.31,16,2
S201802279,3.81,3.9,20,1
S201802280,2.79,2.92,40,0
S201802281,3.64,3.94,25,4
S201802282,4.0,4.13,20,8
S201802283,2.48,2.59,63,6
S201802284,3.38,3.58,36,0
S201802285,1.5,1.66,67,0
S201802286,3.17,3.43,34,6
S201802287,4.0,4.17,26,1
S201802288,3.14,3.19,24,0
S201802289,3.69,3.77,27,5
S201802290,3.27,3.53,29,0
S201802291,3.18,3.35,33,1
S201802292,3.37,3.62,42,4
S201802293,2.58,2.63,56,5
S201802294,2.84,3.01,42,2
S201802295,3.2,3.32,26,8
S201802296,3.99,4.2,34,2
S201802297,3.04,3.14,51,2
S201802298,3.28,3.45,35,5
S201802299,3.17,3.41,40,4
S201802300,3.36,3.47,29,6
S201802301,4.0,4.17,16,2
S201802302,3.63,3.76,32,0
S201802303,2.51,2.66,55,3
S201802304,3.04,3.13,36,5
S201802305,3.28,3.45,33,0
S201802306,3.79,3.98,31,2
S201802307,4.0,4.19,15,4
S201802308,2.86,2.9,48,5
S201802309,3.69,3.95,19,7
S201802310,2.55,2.72,49,2
S201802311,3.41,3.5,30,3
S201802312,2.67,2.94,55,2
S201802313,3.25,3.39,44,1
S201802314,3.16,3.16,39,4
S201802315,3.66,3.74,24,3
S201802316,2.25,2.33,48,4
S201802317,2.82,2.64,50,1
S201802318,3.81,3.97,14,6
S201802319,2.56,2.73,46,0
S201802320,2.55,2.56,63,4
S201802321,3.06,3.13,29,4
S201802322,2.3,2.45,60,4
S201802323,3.08,3.07,33,3
S201802324,2.64,2.78,53,3
S201802325,2.07,2.19,55,0
S201802326,3.91,4.04,17,2
S201802327,2.86,2.87,44,7
S201802328,2.87,3.04,43,1
S201802329,3.85,3.96,23,4
S201802330,3.29,3.46,47,5
S201802331,3.09,3.16,34,2
S201802332,3.26,3.48,32,4
S201802333,3.67,3.64,27,0
S201802334,3.18,3.32,38,1
S201802335,3.12,3.32,43,5
S201802336,3.28,3.39,24,5
S201802337,3.29,3.46,31,2
S201802338,3.91,3.99,15,5
S201802339,2.71,3.0,37,0
S201802340,3.1,3.14,46,0
S201802341,3.42,3.57,29,0
S201802342,3.66,3.82,26,4
S201802343,3.64,3.86,15,1
S201802344,3.21,3.35,40,6
S201802345,2.61,2.84,54,1
S201802346,3.79,3.92,42,8
S201802347,2.79,2.73,54,3
S201802348,3.56,3.74,40,4
S201802349,3.22,3.3,34,2
S201802350,4.0,4.17,23,7
S201802351,3.52,3.7,44,8
S201802352,2.86,2.75,35,3
S201802353,2.63,3.0,47,2
S201802354,3.27,3.27,46,4
S201802355,3.51,3.59,49,1
S201802356,2.87,2.88,34,1
S201802357,2.63,2.65,53,5
S201802358,3.6,3.81,32,4
S201802359,3.35,3.53,31,0
S201802360,3.44,3.65,35,5
S201802361,3.22,3.49,32,6
S201802362,3.76,3.9,18,8
S201802363,2.52,2.64,63,1
S201802364,3.32,3.44,31,4
S201802365,3.48,3.63,37,6
S201802366,3.51,3.78,21,3
S201802367,3.29,3.3,33,0
S201802368,3.58,3.7,21,5
S201802369,3.83,3.96,22,3
S201802370,2.86,2.98,26,4
S201802371,3.21,3.4,38,5
S201802372,3.62,3.62,22,0
S201802373,1.98,2.19,71,8
S201802374,3.55,3.71,23,0
S201802375,2.96,3.0,27,1
S201802376,2.89,2.94,36,3
S201802377,4.0,4.27,15,7
S201802378,2.75,2.81,36,2
S201802379,3.43,3.44,29,8
S201802380,3.11,3.27,27,0
S201802381,3.36,3.57,30,2
S201802382,3.15,3.22,38,0
S201802383,3.93,4.26,18,3
S201802384,4.0,4.28,33,3
S201802385,2.58,2.64,21,1
S201802386,3.03,3.22,48,0
S201802387,3.59,3.75,28,3
S201802388,3.2,3.26,42,0
S201802389,3.02,3.18,31,2
S201802390,3.34,3.61,34,8
S201802391,3.67,3.78,23,0
S201802392,3.08,3.14,34,5
S201802393,3.63,3.86,29,1
S201802394,2.56,2.64,48,8
S201802395,4.0,4.08,16,0
S201802396,3.24,3.43,38,3
S201802397,3.86,4.08,26,3
S201802398,2.55,2.74,62,0
S201802399,3.54,3.71,16,2
S201802400,2.44,2.59,47,7
S201802401,3.22,3.32,43,4
S201802402,3.62,3.58,28,3
S201802403,3.59,3.83,31,5
S201802404,2.77,2.82,48,0
S201802405,3.86,4.01,15,1
S201802406,3.1,3.03,41,7
S201802407,2.71,2.57,45,0
S201802408,3.16,3.35,46,5
S201802409,2.31,2.45,48,0
S201802410,3.73,3.83,20,4
S201802411,2.98,3.02,23,7
S201802412,2.83,3.02,35,0
S201802413,2.92,3.07,49,1
S201802414,2.91,3.1,43,2
S201802415,3.06,3.17,51,0
S201802416,3.12,3.26,28,2
S201802417,2.51,2.67,39,4
S201802418,3.17,3.28,33,4
S201802419,2.15,2.4,56,6
S201802420,3.26,3.27,45,1
S201802421,3.01,3.07,42,4
S201802422,2.83,3.05,43,1
S201802423,2.79,3.02,26,6
S201802424,3.62,3.92,35,0
S201802425,3.08,3.31,42,8
S201802426,2.83,2.86,45,2
S201802427,2.77,2.8,26,2
S201802428,3.59,3.87,17,4
S201802429,2.75,2.86,42,5
S201802430,2.31,2.57,52,6
S201802431,3.28,3.46,22,5
S201802432,3.15,3.3,59,6
S201802433,2.52,2.69,55,0
S201802434,2.94,2.99,39,1
S201802435,3.57,3.88,34,6
S201802436,3.87,4.24,33,0
S201802437,2.87,3.1,40,0
S201802438,2.56,2.69,48,5
S201802439,3.48,3.52,15,6
S201802440,3.28,3.59,41,3
S201802441,3.35,3.5,34,5
S201802442,3.04,3.24,47,8
S201802443,3.31,3.27,42,7
S201802444,3.07,3.27,28,5
S201802445,2.44,2.54,36,4
S201802446,2.19,2.17,46,2
S201802447,3.73,3.84,17,5
S201802448,3.76,3.86,21,1
S201802449,2.12,2.14,64,0
S201802450,3.74,3.86,21,4
S201802451,2.98,3.21,40,2
S201802452,3.26,3.41,44,3
S201802453,3.22,3.31,30,1
S201802454,2.74,2.79,43,4
S201802455,3.33,3.34,41,4
S201802456,4.0,3.97,16,1
S201802457,3.56,3.71,23,4
S201802458,3.57,3.75,34,4
S201802459,3.58,3.62,39,2
S201802460,2.99,3.27,43,2
S201802461,3.09,2.94,38,5
S201802462,3.26,3.49,47,3
S201802463,3.4,3.63,27,1
S201802464,2.92,2.97,46,1
S201802465,3.11,3.36,38,4
S201802466,3.12,3.28,40,3
S201802467,3.54,3.7,39,4
S201802468,3.0,3.2,49,2
S201802469,4.0,4.2,17,5
S201802470,3.22,3.46,42,1
S201802471,3.64,3.52,29,2
S201802472,3.9,4.05,32,5
S201802473,3.63,3.67,30,4
S201802474,4.0,4.09,14,1
S201802475,3.24,3.52,35,0
S201802476,3.4,3.46,38,0
S201802477,2.49,2.63,30,2
S201802478,3.49,3.65,33,2
S201802479,3.33,3.38,25,6
S201802480,3.56,3.61,26,6
S201802481,3.25,3.28,43,2
S201802482,3.36,3.59,42,1
S201802483,3.53,3.75,37,8
S201802484,3.39,3.73,30,6
S201802485,3.22,3.49,44,4
S201802486,3.63,3.47,19,0
S201802487,2.8,2.98,52,3
S201802488,2.85,3.0,46,4
S201802489,2.86,3.15,37,1
S201802490,2.98,3.12,49,2
S201802491,2.76,2.81,28,5
S201802492,3.87,4.09,22,5
S201802493,3.44,3.76,19,5
S201802494,3.37,3.47,26,4
S201802495,3.39,3.62,18,2
S201802496,2.84,2.88,33,7
S201802497,3.13,3.24,34,5
S201802498,2.91,3.18,47,0
S201802499,3.28,3.54,35,1
S201802500,4.0,4.0,20,2
S201802501,2.94,3.1,50,7
S201802502,2.32,2.55,61,6
S201802503,3.29,3.43,39,0
S201802504,3.01,3.15,36,3
S201802505,3.69,3.66,34,1
S201802506,2.7,2.87,37,3
S201802507,4.0,4.2,28,7
S201802508,3.52,3.62,35,0
S201802509,3.33,3.51,31,5
S201802510,3.18,3.35,34,0
S201802511,3.32,3.34,39,0
S201802512,3.82,3.81,20,3
S201802513,2.85,3.05,47,2
S201802514,2.9,3.2,37,3
S201802515,2.81,2.9,50,5
S201802516,4.0,4.05,13,1
S201802517,3.32,3.43,28,2
S201802518,3.72,4.09,48,1
S201802519,3.03,3.21,34,3
S201802520,3.45,3.54,44,2
S201802521,3.97,4.14,22,6
S201802522,2.96,3.02,46,1
S201802523,4.0,4.1,23,4
S201802524,3.46,3.6,31,0
S201802525,3.04,3.08,33,1
S201802526,2.55,2.57,43,0
S201802527,2.99,3.18,38,8
S201802528,3.77,4.03,35,3
S201802529,2.86,2.91,54,5
S201802530,3.21,3.45,37,6
S201802531,2.96,3.23,41,1
S201802532,3.47,3.52,26,5
S201802533,3.17,3.31,35,6
S201802534,3.27,3.38,38,4
S201802535,4.0,4.26,18,5
S201802536,2.91,3.24,49,2
S201802537,3.63,3.86,32,2
S201802538,2.68,2.95,39,4
S201802539,2.59,2.76,51,6
S201802540,3.64,3.66,26,1
S201802541,3.45,3.63,42,2
S201802542,3.55,3.8,21,2
S201802543,3.0,3.19,36,7
S201802544,2.45,2.35,59,3
S201802545,3.63,3.9,30,5
S201802546,3.09,3.19,34,5
S201802547,2.84,3.0,50,8
S201802548,3.3,3.44,19,0
S201802549,2.78,3.07,48,7
S201802550,3.94,4.12,10,4
S201802551,2.5,2.56,59,2
S201802552,3.34,3.64,19,0
S201802553,2.69,2.85,53,7
S201802554,3.39,3.52,49,6
S201802555,2.97,3.13,32,8
S201802556,3.17,3.0,33,2
S201802557,2.63,2.86,56,3
S201802558,3.15,3.38,39,6
S201802559,3.3,3.42,35,1
S201802560,2.96,3.11,49,1
S201802561,3.39,3.53,35,0
S201802562,3.22,3.46,42,5
S201802563,2.14,2.35,57,3
S201802564,3.06,3.18,56,6
S201802565,2.27,2.33,67,3
S201802566,2.75,3.01,48,3
S201802567,3.72,3.98,34,0
S201802568,3.8,3.84,19,2
S201802569,3.0,3.12,39,0
S201802570,3.04,3.04,27,0
S201802571,3.34,3.54,40,0
S201802572,3.56,3.55,22,2
S201802573,2.96,3.2,44,3
S201802574,3.66,3.7,24,4
S201802575,3.25,3.5,33,3
S201802576,2.45,2.6,45,2
S201802577,2.99,3.11,41,2
S201802578,3.0,3.19,50,5
S201802579,3.49,3.71,27,3
S201802580,3.75,3.91,18,0
S201802581,3.26,3.34,53,0
S201802582,3.09,3.28,39,0
S201802583,2.2,2.27,45,6
S201802584,3.93,4.21,20,0
S201802585,2.71,2.99,48,1
S201802586,2.96,3.21,36,5
S201802587,3.02,3.24,40,0
S201802588,3.37,3.48,19,4
S201802589,3.36,3.55,26,4
S201802590,3.64,3.8,36,5
S201802591,3.59,3.9,24,0
S201802592,3.84,3.94,19,0
S201802593,3.12,3.28,30,5
S201802594,2.49,2.69,58,7
S201802595,2.68,2.94,43,5
S201802596,3.13,3.24,27,0
S201802597,2.58,2.67,35,3
S201802598,3.42,3.78,25,3
S201802599,3.21,3.12,40,1
S201802600,3.32,3.55,40,5
S201802601,2.94,3.23,55,6
S201802602,2.73,2.87,47,0
S201802603,3.72,3.9,21,4
S201802604,3.99,4.11,25,2
S201802605,2.81,3.06,29,1
S201802606,3.56,3.74,36,1
S201802607,3.45,3.41,33,6
S201802608,4.0,4.01,16,7
S201802609,2.48,2.67,35,5
S201802610,3.78,3.87,11,5
S201802611,2.69,2.98,50,2
S201802612,2.59,2.81,59,7
S201802613,3.07,3.42,34,3
S201802614,2.31,2.52,39,4
S201802615,2.92,3.18,23,6
S201802616,3.41,3.6,31,0
S201802617,3.15,3.34,35,1
S201802618,2.78,2.89,40,2
S201802619,3.32,3.5,24,1
S201802620,3.63,3.76,27,1
S201802621,2.44,2.66,61,2
S201802622,3.33,3.57,32,7
S201802623,2.41,2.49,48,3
S201802624,3.32,3.62,28,0
S201802625,3.14,3.21,29,1
S201802626,2.47,2.54,42,5
S201802627,3.36,3.29,33,0
S201802628,2.68,2.77,60,2
S201802629,3.37,3.44,30,3
S201802630,3.82,3.93,15,6
S201802631,3.1,3.24,31,1
S201802632,3.39,3.47,33,4
S201802633,2.44,2.45,60,4
S201802634,3.77,3.82,36,0
S201802635,3.17,3.35,33,3
S201802636,3.62,3.7,35,6
S201802637,3.63,3.93,26,2
S201802638,3.16,3.35,45,7
S201802639,4.0,4.1,24,5
S201802640,3.66,3.78,19,1
S201802641,3.18,3.2,31,7
S201802642,3.86,3.9,32,0
S201802643,2.84,3.0,40,2
S201802644,2.43,2.41,51,0
S201802645,3.84,3.84,21,3
S201802646,2.22,2.38,61,5
S201802647,4.0,4.24,6,8
S201802648,2.77,3.13,33,0
S201802649,2.78,3.03,42,1
S201802650,3.67,3.81,25,6
S201802651,3.47,3.51,29,1
S201802652,3.27,3.3,44,4
S201802653,3.02,3.14,53,4
S201802654,2.63,2.69,47,7
S201802655,3.45,3.77,29,0
S201802656,3.6,3.87,30,1
S201802657,3.13,3.11,41,0
S201802658,2.77,3.0,33,0
S201802659,3.74,3.99,26,0
S201802660,2.97,3.2,27,2
S201802661,3.07,3.07,34,6
S201802662,3.57,3.76,39,0
S201802663,2.48,2.79,56,0
S201802664,3.72,4.0,16,6
S201802665,4.0,4.03,24,3
S201802666,2.54,2.72,34,2
S201802667,2.5,2.84,49,3
S201802668,3.17,3.32,43,6
S201802669,3.12,3.39,33,3
S201802670,3.68,3.82,21,5
S201802671,3.08,3.29,36,5
S201802672,3.16,3.56,37,4
S201802673,3.71,3.99,23,3
S201802674,3.72,3.86,31,0
S201802675,3.21,3.17,38,3
S201802676,2.89,3.01,40,5
S201802677,3.23,3.38,28,3
S201802678,2.67,2.65,38,1
S201802679,3.37,3.43,27,4
S201802680,3.48,3.57,33,0
S201802681,3.35,3.55,39,4
S201802682,3.26,3.46,44,2
S201802683,3.14,3.18,33,2
S201802684,2.8,3.03,57,4
S201802685,2.32,2.46,52,3
S201802686,2.82,2.85,42,5
S201802687,2.99,3.19,38,6
S201802688,3.64,3.74,32,2
S201802689,2.26,2.55,54,2
S201802690,3.94,4.12,17,4
S201802691,2.74,3.0,45,2
S201802692,3.19,3.29,33,8
S201802693,3.12,3.22,27,1
S201802694,3.5,3.62,29,6
S201802695,3.17,3.17,37,3
S201802696,4.0,4.23,19,0
S201802697,2.8,3.15,31,7
S201802698,2.36,2.54,52,2
S201802699,3.16,3.42,43,1
S201802700,3.57,3.53,20,3
S201802701,2.7,2.93,36,1
S201802702,3.25,3.33,41,2
S201802703,3.51,3.74,36,5
S201802704,3.36,3.5,34,0
S201802705,2.82,2.9,46,6
S201802706,2.68,2.61,47,0
S201802707,2.89,3.16,22,3
S201802708,3.1,3.0,45,2
S201802709,3.03,3.36,34,2
S201802710,3.85,3.96,17,5
S201802711,3.01,3.21,44,0
S201802712,2.28,2.6,54,1
S201802713,3.0,3.03,39,1
S201802714,3.54,3.72,23,1
S201802715,2.95,3.03,43,1
S201802716,3.17,3.31,50,2
S201802717,3.08,3.11,26,2
S201802718,3.75,4.03,22,2
S201802719,3.32,3.36,45,3
S201802720,2.82,3.02,38,3
S201802721,3.25,3.48,48,4
S201802722,2.6,2.83,44,4
S201802723,3.25,3.34,31,2
S201802724,4.0,3.99,19,2
S201802725,3.34,3.47,27,4
S201802726,3.17,3.31,25,6
S201802727,3.52,3.54,26,2
S201802728,4.0,4.15,31,3
S201802729,3.16,3.31,56,0
S201802730,2.57,2.83,39,1
S201802731,3.06,3.29,43,6
S201802732,3.57,3.56,36,3
S201802733,3.97,4.04,8,0
S201802734,3.13,3.21,38,2
S201802735,2.89,2.91,51,5
S201802736,3.93,3.92,12,4
S201802737,3.58,3.85,48,7
S201802738,3.8,3.82,22,1
S201802739,3.49,3.65,31,2
S201802740,2.63,2.66,44,0
S201802741,3.32,3.55,49,5
S201802742,2.95,3.13,40,1
S201802743,3.3,3.5,18,0
S201802744,2.9,3.12,36,1
S201802745,3.81,4.04,27,0
S201802746,3.94,4.05,18,3
S201802747,3.37,3.46,43,2
S201802748,3.49,3.75,30,1
S201802749,2.43,2.6,62,5
S201802750,2.54,2.89,46,1
S201802751,3.64,3.74,32,5
S201802752,3.71,3.87,37,4
S201802753,3.9,4.11,28,0
S201802754,3.14,3.17,28,0
S201802755,4.0,4.14,5,0
S201802756,2.88,3.09,45,2
S201802757,3.47,3.72,18,8
S201802758,3.39,3.82,32,8
S201802759,2.81,3.05,40,2
S201802760,3.32,3.48,50,7
S201802761,2.17,2.22,46,0
S201802762,2.39,2.69,64,2
S201802763,2.86,3.08,47,5
S201802764,2.58,2.54,55,2
S201802765,2.84,2.94,44,1
S201802766,3.72,3.92,21,0
S201802767,3.04,3.26,44,2
S201802768,3.33,3.46,29,3
S201802769,3.55,3.71,31,6
S201802770,3.5,3.62,24,0
S201802771,2.64,2.75,41,3
S201802772,3.0,3.14,47,1
S201802773,3.59,3.73,33,4
S201802774,3.82,3.97,24,6
S201802775,4.0,4.12,18,4
S201802776,3.51,3.55,23,0
S201802777,3.95,4.04,12,5
S201802778,4.0,4.09,26,6
S201802779,2.34,2.5,56,4
S201802780,3.02,3.26,44,0
S201802781,3.38,3.39,37,3
S201802782,3.14,3.47,33,4
S201802783,4.0,4.06,20,3
S201802784,3.91,4.11,23,2
S201802785,3.49,3.68,19,1
S201802786,3.66,4.09,17,8
S201802787,2.6,2.66,52,1
S201802788,2.4,2.64,42,2
S201802789,2.32,2.34,54,2
S201802790,3.08,3.43,33,1
S201802791,2.35,2.63,58,7
S201802792,3.22,3.41,40,6
S201802793,3.59,3.58,25,2
S201802794,2.73,2.84,47,8
S201802795,3.36,3.35,41,0
S201802796,3.23,3.28,33,4
S201802797,3.1,3.32,26,7
S201802798,3.92,4.01,15,1
S201802799,2.92,3.22,33,2
S201802800,3.22,3.49,30,1
S201802801,2.39,2.6,41,1
S201802802,3.54,3.67,47,3
S201802803,2.43,2.57,46,2
S201802804,4.0,4.2,21,7
S201802805,3.99,4.21,14,6
S201802806,3.54,3.69,31,2
S201802807,4.0,4.18,17,3
S201802808,3.1,3.24,28,2
S201802809,3.76,3.79,35,3
S201802810,3.04,3.18,34,2
S201802811,4.0,3.98,8,3
S201802812,2.42,2.55,52,1
S201802813,3.5,3.58,32,0
S201802814,4.0,4.09,15,0
S201802815,3.26,3.27,20,1
S201802816,3.05,3.19,43,5
S201802817,2.24,2.48,61,0
S201802818,2.45,2.52,50,4
S201802819,3.76,3.85,13,0
S201802820,2.59,2.77,47,1
S201802821,2.79,2.88,41,1
S201802822,3.5,3.67,28,3
S201802823,3.55,3.7,19,3
S201802824,3.19,3.27,39,2
S201802825,2.08,2.28,59,7
S201802826,3.17,3.4,37,5
S201802827,2.95,3.14,28,5
S201802828,2.17,2.22,61,4
S201802829,3.2,3.49,26,1
S201802830,3.78,3.97,21,1
S201802831,2.19,2.33,54,7
S201802832,2.63,2.71,52,3
S201802833,3.05,3.31,35,7
S201802834,2.45,2.64,47,0
S201802835,3.52,3.73,29,6
S201802836,2.87,3.06,31,4
S201802837,3.82,4.0,22,5
S201802838,3.75,3.94,19,0
S201802839,3.0,2.8,41,0
S201802840,2.74,2.92,54,1
S201802841,4.0,4.22,20,4
S201802842,4.0,4.11,19,6
S201802843,2.49,2.59,56,3
S201802844,3.24,3.47,20,0
S201802845,2.48,2.72,56,8
S201802846,2.41,2.49,57,5
S201802847,3.54,3.63,25,0
S201802848,3.6,3.8,35,7
S201802849,4.0,4.03,26,6
S201802850,2.65,2.72,47,3
