student_id,cohort,parental_education_max,household_income_bracket,primary_language_home,first_in_family_college,internet_at_home,expected_major_change
S201800458,2018,less_than_HS,30-50k,English,1,1,0
S201800459,2018,MA,30-50k,English,0,1,1
S201800460,2018,HS,50-75k,English,0,1,0
S201800461,2018,less_than_HS,100-150k,English,1,1,0
S201800462,2018,HS,75-100k,English,1,1,0
S201800463,2018,HS,50-75k,Spanish,1,1,0
S201800464,2018,PhD,50-75k,English,0,1,0
S201800465,2018,HS,30-50k,English,1,1,0
S201800466,2018,some_college,prefer_not,Spanish,0,1,0
S201800467,2018,MA,100-150k,English,0,1,0
S201800468,2018,HS,prefer_not,Spanish,0,1,0
S201800469,2018,some_college,prefer_not,English,0,1,1
S201800470,2018,less_than_HS,prefer_not,English,1,1,0
S201800471,2018,BA,30-50k,Other,0,1,0
S201800472,2018,some_college,50-75k,English,0,1,0
S201800473,2018,some_college,30-50k,English,0,1,0
S201800474,2018,HS,50-75k,Spanish,0,1,0
S201800475,2018,MA,75-100k,English,0,1,0
S201800476,2018,HS,50-75k,Spanish,0,1,0
S201800477,2018,less_than_HS,30-50k,English,0,1,0
S201800478,2018,BA,15-30k,Chinese,0,1,1
S201800479,2018,MA,100-150k,English,0,1,0
S201800480,2018,BA,75-100k,Chinese,0,1,0
S201800481,2018,HS,<15k,Spanish,0,0,0
S201800482,2018,MA,<15k,Spanish,0,1,0
S201800483,2018,BA,50-75k,English,0,1,0
S201800484,2018,HS,50-75k,English,1,1,0
S201800485,2018,less_than_HS,>150k,Chinese,1,1,0
S201800486,2018,HS,30-50k,English,1,1,0
S201800487,2018,HS,100-150k,English,1,1,1
S201800488,2018,some_college,50-75k,English,1,1,1
S201800489,2018,HS,15-30k,English,1,1,0
S201800490,2018,some_college,15-30k,English,0,1,1
S201800491,2018,MA,30-50k,English,0,1,1
S201800492,2018,HS,30-50k,English,0,1,0
S201800493,2018,some_college,100-150k,English,1,1,0
S201800494,2018,some_college,>150k,English,1,1,0
S201800495,2018,some_college,15-30k,English,0,1,0
S201800496,2018,HS,100-150k,English,0,1,1
S201800497,2018,MA,30-50k,English,0,1,1
S201800498,2018,some_college,100-150k,Chinese,0,1,1
S201800499,2018,HS,prefer_not,English,1,1,1
S201800500,2018,some_college,30-50k,English,0,1,1
S201800501,2018,some_college,100-150k,English,0,1,0
S201800502,2018,BA,15-30k,English,0,1,0
S201800503,2018,some_college,15-30k,English,0,1,0
S201800504,2018,HS,75-100k,English,0,1,0
S201800505,2018,HS,75-100k,English,0,1,1
S201800506,2018,HS,50-75k,English,0,1,1
S201800507,2018,HS,<15k,English,1,1,0
S201800508,2018,some_college,15-30k,English,1,1,0
S201800509,2018,HS,75-100k,English,0,1,0
S201800510,2018,HS,30-50k,English,1,1,0
S201800511,2018,HS,30-50k,English,1,1,0
S201800512,2018,some_college,30-50k,English,1,1,0
S201800513,2018,some_college,<15k,English,0,1,0
S201800514,2018,some_college,50-75k,English,0,1,0
S201800515,2018,some_college,75-100k,Spanish,0,1,1
S201800516,2018,BA,75-100k,English,0,1,0
S201800517,2018,some_college,prefer_not,English,0,1,0
S201800518,2018,some_college,75-100k,Other,1,0,0
S201800519,2018,HS,100-150k,English,1,1,0
S201800520,2018,MA,50-75k,English,0,1,1
S201800521,2018,HS,100-150k,English,1,1,1
S201800522,2018,MA,30-50k,English,0,1,1
S201800523,2018,BA,30-50k,English,0,1,0
S201800524,2018,HS,50-75k,Spanish,1,1,0
S201800525,2018,PhD,30-50k,English,0,1,1
S201800526,2018,HS,100-150k,English,1,1,0
S201800527,2018,HS,50-75k,English,1,1,0
S201800528,2018,less_than_HS,30-50k,Chinese,1,1,0
S201800529,2018,HS,30-50k,Spanish,0,0,0
S201800530,2018,HS,75-100k,English,1,1,0
S201800531,2018,some_college,15-30k,English,1,1,0
S201800532,2018,some_college,30-50k,English,0,1,0
S201800533,2018,HS,30-50k,English,0,1,0
S201800534,2018,BA,75-100k,English,0,1,0
S201800535,2018,some_college,50-75k,English,0,1,1
S201800536,2018,HS,15-30k,Spanish,0,1,0
S201800537,2018,some_college,50-75k,English,0,1,0
S201800538,2018,some_college,75-100k,English,0,1,0
S201800539,2018,MA,<15k,English,0,1,0
S201800540,2018,some_college,50-75k,English,0,1,0
S201800541,2018,BA,75-100k,English,0,1,1
S201800542,2018,HS,<15k,English,0,1,0
S201800543,2018,some_college,<15k,English,1,1,0
S201800544,2018,HS,>150k,English,1,1,1
S201800545,2018,HS,30-50k,Spanish,1,1,0
S201800546,2018,some_college,>150k,English,0,1,0
S201800547,2018,HS,30-50k,English,0,1,0
S201800548,2018,HS,>150k,Spanish,0,1,1
S201800549,2018,HS,75-100k,Spanish,0,1,1
S201800550,2018,BA,prefer_not,English,0,1,0
S201800551,2018,HS,15-30k,English,0,1,0
S201800552,2018,some_college,>150k,English,0,1,0
S201800553,2018,MA,<15k,English,0,1,0
S201800554,2018,HS,100-150k,English,1,1,0
S201800555,2018,some_college,15-30k,Spanish,0,1,0
S201800556,2018,HS,100-150k,English,1,1,1
S201800557,2018,some_college,50-75k,English,0,1,1
S201800558,2018,some_college,75-100k,English,1,1,0
S201800559,2018,some_college,15-30k,Spanish,0,1,0
S201800560,2018,HS,>150k,English,1,1,0
S201800561,2018,some_college,50-75k,English,0,1,0
S201800562,2018,some_college,75-100k,Other,1,1,0
S201800563,2018,HS,75-100k,English,1,1,1
S201800564,2018,BA,15-30k,English,0,1,0
S201800565,2018,less_than_HS,<15k,English,0,1,1
S201800566,2018,MA,30-50k,English,0,1,1
S201800567,2018,some_college,50-75k,English,1,0,1
S201800568,2018,MA,50-75k,English,0,1,0
S201800569,2018,some_college,100-150k,Spanish,0,1,0
S201800570,2018,HS,15-30k,Spanish,0,1,1
S201800571,2018,HS,100-150k,English,1,1,1
S201800572,2018,HS,75-100k,English,1,1,0
S201800573,2018,BA,50-75k,English,0,1,1
S201800574,2018,some_college,15-30k,English,0,1,0
S201800575,2018,HS,100-150k,English,1,1,1
S201800576,2018,HS,50-75k,Other,0,1,0
S201800577,2018,BA,30-50k,English,0,1,1
S201800578,2018,HS,50-75k,Spanish,0,1,1
S201800579,2018,BA,100-150k,English,0,1,1
S201800580,2018,HS,15-30k,English,0,1,0
S201800581,2018,HS,30-50k,English,1,1,1
S201800582,2018,HS,15-30k,English,1,1,0
S201800583,2018,HS,15-30k,English,1,1,1
S201800584,2018,BA,100-150k,English,0,1,1
S201800585,2018,MA,prefer_not,English,0,1,0
S201800586,2018,some_college,50-75k,English,0,1,0
S201800587,2018,PhD,100-150k,Spanish,0,1,0
S201800588,2018,some_college,>150k,English,0,1,1
S201800589,2018,MA,15-30k,Other,0,1,1
S201800590,2018,HS,30-50k,English,1,1,0
S201800591,2018,HS,30-50k,Spanish,0,1,0
S201800592,2018,MA,50-75k,English,0,1,0
S201800593,2018,BA,50-75k,English,0,1,1
S201800594,2018,HS,75-100k,English,1,1,1
S201800595,2018,BA,100-150k,Chinese,0,1,1
S201800596,2018,some_college,75-100k,English,1,1,0
S201800597,2018,less_than_HS,30-50k,English,0,1,0
S201800598,2018,some_college,100-150k,English,0,1,1
S201800599,2018,some_college,100-150k,English,0,1,1
S201800600,2018,HS,100-150k,English,1,1,0
S201800601,2018,BA,50-75k,English,0,1,1
S201800602,2018,BA,75-100k,Spanish,0,1,0
S201800603,2018,HS,30-50k,English,0,1,1
S201800604,2018,HS,50-75k,English,1,1,0
S201800605,2018,BA,100-150k,English,0,1,1
S201800606,2018,some_college,75-100k,Spanish,1,1,0
S201800607,2018,HS,75-100k,English,1,1,1
S201800608,2018,HS,15-30k,English,1,1,0
S201800609,2018,HS,30-50k,English,1,1,0
S201800610,2018,some_college,75-100k,Other,1,1,0
S201800611,2018,some_college,50-75k,English,1,1,0
S201800612,2018,MA,50-75k,English,0,1,0
S201800613,2018,HS,15-30k,English,1,1,1
S201800614,2018,some_college,30-50k,English,1,1,0
S201800615,2018,HS,75-100k,English,1,1,0
S201800616,2018,MA,30-50k,Spanish,0,1,1
S201800617,2018,some_college,30-50k,English,0,1,1
S201800618,2018,MA,75-100k,English,0,1,1
S201800619,2018,BA,30-50k,English,0,1,0
S201800620,2018,BA,>150k,English,0,0,1
S201800621,2018,HS,75-100k,Spanish,0,1,0
S201800622,2018,HS,15-30k,English,1,1,0
S201800623,2018,MA,>150k,English,0,1,0
S201800624,2018,less_than_HS,15-30k,English,0,1,1
S201800625,2018,some_college,30-50k,English,1,1,0
S201800626,2018,some_college,30-50k,English,0,1,0
S201800627,2018,PhD,30-50k,Other,0,1,0
S201800628,2018,some_college,50-75k,Spanish,0,1,1
S201800629,2018,HS,50-75k,English,0,1,1
S201800630,2018,BA,>150k,English,0,1,0
S201800631,2018,BA,30-50k,English,0,1,0
S201800632,2018,MA,75-100k,English,0,1,0
S201800633,2018,HS,50-75k,English,1,1,0
S201800634,2018,some_college,30-50k,English,0,1,1
S201800635,2018,MA,>150k,English,0,1,0
S201800636,2018,some_college,30-50k,English,0,1,0
S201800637,2018,HS,30-50k,English,1,1,0
S201800638,2018,some_college,<15k,English,0,1,1
S201800639,2018,MA,75-100k,English,0,1,1
S201800640,2018,some_college,75-100k,Chinese,0,1,0
S201800641,2018,some_college,50-75k,Spanish,0,1,1
S201800642,2018,HS,50-75k,Spanish,1,1,0
S201800643,2018,HS,50-75k,English,1,0,1
S201800644,2018,PhD,100-150k,Other,0,1,1
S201800645,2018,BA,30-50k,English,0,1,0
S201800646,2018,less_than_HS,50-75k,English,1,1,0
S201800647,2018,MA,30-50k,English,0,1,0
S201800648,2018,MA,30-50k,English,0,1,0
S201800649,2018,HS,<15k,English,1,1,0
S201800650,2018,HS,15-30k,English,0,1,0
S201800651,2018,HS,30-50k,English,0,1,0
S201800652,2018,HS,15-30k,English,1,1,1
S201800653,2018,HS,50-75k,English,0,1,0
S201800654,2018,HS,30-50k,English,0,1,0
S201800655,2018,MA,prefer_not,English,0,1,1
S201800656,2018,HS,75-100k,Spanish,0,0,1
S201800657,2018,some_college,<15k,English,1,1,0
S201800658,2018,BA,30-50k,Spanish,0,1,0
S201800659,2018,BA,100-150k,English,0,1,0
S201800660,2018,some_college,75-100k,English,0,1,0
S201800661,2018,some_college,75-100k,English,0,1,0
S201800662,2018,HS,>150k,English,1,1,0
S201800663,2018,HS,30-50k,English,1,1,0
S201800664,2018,HS,30-50k,Other,0,1,1
S201800665,2018,some_college,50-75k,English,0,1,0
S201800666,2018,PhD,30-50k,English,0,1,0
S201800667,2018,BA,30-50k,English,0,1,1
S201800668,2018,some_college,75-100k,English,0,1,1
S201800669,2018,BA,30-50k,English,0,1,0
S201800670,2018,some_college,50-75k,English,1,1,0
S201800671,2018,HS,75-100k,Other,0,1,1
S201800672,2018,some_college,75-100k,Spanish,0,1,0
S201800673,2018,some_college,50-75k,Spanish,0,1,0
S201800674,2018,HS,prefer_not,English,0,1,1
S201800675,2018,HS,50-75k,Other,1,1,0
S201800676,2018,HS,prefer_not,Other,1,1,0
S201800677,2018,BA,30-50k,Spanish,0,1,0
S201800678,2018,less_than_HS,15-30k,English,1,0,0
S201800679,2018,HS,100-150k,English,0,1,0
S201800680,2018,BA,prefer_not,English,0,1,0
S201800681,2018,HS,100-150k,English,1,1,0
S201800682,2018,HS,100-150k,Spanish,1,1,0
S201800683,2018,BA,15-30k,English,0,1,0
S201800684,2018,HS,30-50k,English,1,1,0
S201800685,2018,some_college,50-75k,Chinese,0,1,1
S201800686,2018,some_college,15-30k,English,0,1,0
S201800687,2018,some_college,75-100k,English,0,1,0
S201800688,2018,HS,30-50k,English,1,1,0
S201800689,2018,HS,<15k,English,1,1,0
S201800690,2018,HS,50-75k,Chinese,1,1,0
S201800691,2018,MA,75-100k,Spanish,0,0,0
S201800692,2018,some_college,>150k,English,1,1,1
S201800693,2018,PhD,15-30k,English,0,1,0
S201800694,2018,HS,30-50k,English,1,1,0
S201800695,2018,BA,15-30k,English,0,0,0
S201800696,2018,HS,100-150k,English,1,1,1
S201800697,2018,some_college,30-50k,English,0,1,0
S201800698,2018,some_college,15-30k,English,0,1,1
S201800699,2018,some_college,15-30k,English,1,1,1
S201800700,2018,BA,prefer_not,English,0,1,0
S201800701,2018,some_college,>150k,English,0,1,0
S201800702,2018,MA,30-50k,English,0,1,0
S201800703,2018,some_college,15-30k,English,0,1,0
S201800704,2018,HS,100-150k,Spanish,1,1,0
S201800705,2018,HS,75-100k,English,0,1,1
S201800706,2018,HS,75-100k,English,1,1,1
S201800707,2018,less_than_HS,30-50k,English,1,1,0
S201800708,2018,HS,100-150k,English,0,1,0
S201800709,2018,HS,100-150k,English,1,1,0
S201800710,2018,HS,<15k,English,0,1,1
S201800711,2018,some_college,50-75k,English,0,1,0
S201800712,2018,some_college,15-30k,English,0,1,0
S201800713,2018,less_than_HS,>150k,Spanish,0,1,0
S201800714,2018,HS,prefer_not,Spanish,0,1,0
S201800715,2018,HS,50-75k,English,0,1,1
S201800716,2018,HS,prefer_not,English,0,1,0
S201800717,2018,BA,75-100k,Spanish,0,1,0
S201800718,2018,HS,50-75k,English,0,1,0
S201800719,2018,PhD,30-50k,English,0,1,0
S201800720,2018,HS,100-150k,English,0,1,0
S201800721,2018,BA,<15k,English,0,1,1
S201800722,2018,HS,30-50k,Other,0,1,1
S201800723,2018,BA,75-100k,English,0,1,1
S201800724,2018,HS,75-100k,Chinese,1,1,1
S201800725,2018,HS,<15k,English,0,1,0
S201800726,2018,MA,50-75k,English,0,1,1
S201800727,2018,less_than_HS,30-50k,Chinese,0,0,1
S201800728,2018,HS,50-75k,English,1,1,1
S201800729,2018,MA,15-30k,Other,0,1,0
S201800730,2018,some_college,30-50k,English,0,1,0
S201800731,2018,some_college,100-150k,English,0,1,0
S201800732,2018,some_college,100-150k,English,1,1,1
S201800733,2018,some_college,100-150k,Spanish,1,1,0
S201800734,2018,BA,15-30k,English,0,1,0
S201800735,2018,BA,15-30k,English,0,1,0
S201800736,2018,HS,15-30k,English,1,1,0
S201800737,2018,some_college,100-150k,English,0,1,0
S201800738,2018,HS,75-100k,Spanish,0,1,0
S201800739,2018,BA,>150k,English,0,1,0
S201800740,2018,less_than_HS,50-75k,English,1,1,0
S201800741,2018,HS,75-100k,English,1,1,0
S201800742,2018,some_college,50-75k,Spanish,1,1,0
S201800743,2018,MA,>150k,Chinese,0,1,0
S201800744,2018,MA,<15k,English,0,1,0
S201800745,2018,some_college,15-30k,English,0,1,1
S201800746,2018,BA,100-150k,English,0,1,0
S201800747,2018,HS,100-150k,Spanish,0,1,1
S201800748,2018,HS,50-75k,English,1,1,0
S201800749,2018,BA,15-30k,Spanish,0,1,0
S201800750,2018,BA,<15k,Spanish,0,1,0
S201800751,2018,less_than_HS,30-50k,English,0,1,1
S201800752,2018,some_college,15-30k,English,0,1,1
S201800753,2018,BA,<15k,English,0,1,0
S201800754,2018,some_college,prefer_not,Spanish,0,1,0
S201800755,2018,less_than_HS,50-75k,English,0,1,0
S201800756,2018,HS,30-50k,English,1,1,0
S201800757,2018,HS,50-75k,English,1,1,1
S201800758,2018,less_than_HS,<15k,English,0,1,0
S201800759,2018,MA,>150k,Spanish,0,1,0
S201800760,2018,HS,75-100k,Other,0,1,0
S201800761,2018,HS,15-30k,English,0,1,1
S201800762,2018,HS,<15k,English,0,1,1
S201800763,2018,HS,100-150k,English,0,1,1
S201800764,2018,HS,50-75k,Spanish,1,1,1
S201800765,2018,HS,<15k,Spanish,0,1,0
S201800766,2018,less_than_HS,100-150k,English,0,1,0
S201800767,2018,HS,30-50k,Spanish,1,1,0
S201800768,2018,MA,prefer_not,English,0,1,0
S201800769,2018,BA,>150k,English,0,1,1
S201800770,2018,BA,100-150k,English,0,1,0
S201800771,2018,BA,30-50k,English,0,1,0
S201800772,2018,BA,15-30k,English,0,1,1
S201800773,2018,HS,75-100k,English,0,1,0
S201800774,2018,BA,75-100k,English,0,1,0
S201800775,2018,less_than_HS,15-30k,English,1,1,0
S201800776,2018,BA,50-75k,Other,0,1,0
S201800777,2018,HS,15-30k,English,1,1,1
S201800778,2018,some_college,75-100k,English,0,1,0
S201800779,2018,some_college,100-150k,Spanish,0,1,1
S201800780,2018,some_college,15-30k,Spanish,0,1,0
S201800781,2018,BA,<15k,Spanish,0,1,1
S201800782,2018,MA,prefer_not,English,0,1,0
S201800783,2018,less_than_HS,50-75k,English,0,1,0
S201800784,2018,HS,30-50k,English,0,1,1
S201800785,2018,HS,prefer_not,English,1,1,1
S201800786,2018,some_college,<15k,Spanish,0,1,1
S201800787,2018,some_college,30-50k,Other,0,1,1
S201800788,2018,HS,15-30k,English,0,1,0
S201800789,2018,HS,50-75k,English,0,1,0
S201800790,2018,some_college,30-50k,English,0,1,1
S201800791,2018,some_college,15-30k,English,0,1,1
S201800792,2018,BA,15-30k,English,0,0,1
S201800793,2018,HS,15-30k,English,1,1,0
S201800794,2018,PhD,30-50k,English,0,1,0
S201800795,2018,MA,50-75k,English,0,1,0
S201800796,2018,some_college,100-150k,English,1,1,0
S201800797,2018,BA,prefer_not,English,0,1,1
S201800798,2018,less_than_HS,75-100k,English,1,1,1
S201800799,2018,less_than_HS,100-150k,English,1,1,1
S201800800,2018,some_college,75-100k,Spanish,0,1,0
S201800801,2018,HS,100-150k,English,1,0,1
S201800802,2018,some_college,15-30k,English,0,1,1
S201800803,2018,less_than_HS,prefer_not,Chinese,0,0,0
S201800804,2018,HS,100-150k,English,0,1,0
S201800805,2018,some_college,50-75k,Spanish,0,1,1
S201800806,2018,HS,15-30k,English,1,1,0
S201800807,2018,HS,50-75k,English,1,1,0
S201800808,2018,HS,>150k,English,1,1,0
S201800809,2018,HS,50-75k,English,1,1,1
S201800810,2018,some_college,<15k,Spanish,0,1,0
S201800811,2018,HS,15-30k,English,0,1,0
S201800812,2018,HS,50-75k,English,0,1,0
S201800813,2018,HS,30-50k,English,0,1,1
S201800814,2018,less_than_HS,75-100k,English,1,1,0
S201800815,2018,less_than_HS,100-150k,English,0,1,0
S201800816,2018,HS,15-30k,English,1,1,0
S201800817,2018,HS,30-50k,English,0,1,1
S201800818,2018,BA,30-50k,English,0,1,0
S201800819,2018,HS,50-75k,Spanish,1,1,1
S201800820,2018,BA,50-75k,English,0,1,0
S201800821,2018,HS,15-30k,English,0,1,0
S201800822,2018,less_than_HS,30-50k,English,1,1,0
S201800823,2018,some_college,30-50k,English,0,1,0
S201800824,2018,some_college,50-75k,Spanish,1,1,0
S201800825,2018,HS,30-50k,Spanish,1,1,0
S201800826,2018,some_college,>150k,English,1,1,0
S201800827,2018,HS,30-50k,English,0,1,0
S201800828,2018,HS,75-100k,Other,1,1,1
S201800829,2018,less_than_HS,30-50k,Spanish,1,1,1
S201800830,2018,HS,30-50k,Spanish,1,1,0
S201800831,2018,HS,30-50k,English,0,1,0
S201800832,2018,some_college,30-50k,Chinese,0,1,0
S201800833,2018,HS,<15k,English,0,1,1
S201800834,2018,HS,75-100k,Spanish,1,1,0
S201800835,2018,HS,15-30k,English,0,1,0
S201800836,2018,HS,30-50k,English,1,1,0
S201800837,2018,some_college,>150k,English,1,1,0
S201800838,2018,MA,50-75k,English,0,1,1
S201800839,2018,BA,50-75k,English,0,1,0
S201800840,2018,MA,<15k,English,0,0,0
S201800841,2018,HS,50-75k,English,1,1,1
S201800842,2018,HS,50-75k,English,0,1,1
S201800843,2018,MA,<15k,Spanish,0,1,0
S201800844,2018,BA,75-100k,Other,0,1,1
S201800845,2018,PhD,<15k,Spanish,0,1,0
S201800846,2018,less_than_HS,100-150k,Other,0,0,0
S201800847,2018,HS,30-50k,English,0,1,1
S201800848,2018,BA,50-75k,Spanish,0,1,0
S201800849,2018,some_college,100-150k,English,0,1,1
S201800850,2018,some_college,75-100k,English,0,1,0
S201800851,2018,less_than_HS,30-50k,English,1,1,1
S201800852,2018,less_than_HS,<15k,English,0,1,0
S201800853,2018,some_college,30-50k,English,1,1,0
S201800854,2018,MA,75-100k,English,0,1,0
S201800855,2018,HS,15-30k,English,0,1,0
S201800856,2018,HS,prefer_not,English,0,1,0
S201800857,2018,BA,75-100k,English,0,1,0
S201800858,2018,BA,15-30k,English,0,1,0
S201800859,2018,less_than_HS,50-75k,English,1,1,0
S201800860,2018,BA,15-30k,English,0,1,1
S201800861,2018,HS,75-100k,English,1,1,0
S201800862,2018,HS,100-150k,Spanish,1,1,1
S201800863,2018,some_college,15-30k,English,1,1,1
S201800864,2018,HS,75-100k,English,1,1,0
S201800865,2018,some_college,75-100k,English,0,1,0
S201800866,2018,BA,<15k,Other,0,1,0
S201800867,2018,MA,>150k,English,0,1,0
S201800868,2018,HS,50-75k,Spanish,0,1,0
S201800869,2018,some_college,100-150k,Spanish,0,1,1
S201800870,2018,HS,<15k,Chinese,0,1,0
S201800871,2018,less_than_HS,50-75k,Other,1,1,0
S201800872,2018,HS,75-100k,English,1,1,0
S201800873,2018,HS,50-75k,English,1,1,0
S201800874,2018,some_college,<15k,Spanish,1,1,1
S201800875,2018,BA,15-30k,Spanish,0,1,1
S201800876,2018,BA,30-50k,English,0,1,0
S201800877,2018,some_college,75-100k,English,1,1,0
S201800878,2018,BA,100-150k,English,0,1,0
S201800879,2018,some_college,<15k,English,0,1,0
S201800880,2018,HS,<15k,English,0,1,0
S201800881,2018,HS,30-50k,English,0,1,0
S201800882,2018,HS,30-50k,English,0,1,0
S201800883,2018,less_than_HS,100-150k,English,1,1,1
S201800884,2018,BA,50-75k,English,0,0,0
S201800885,2018,HS,15-30k,Spanish,0,1,0
S201800886,2018,HS,50-75k,Chinese,1,1,0
S201800887,2018,MA,30-50k,English,0,1,0
S201800888,2018,HS,<15k,English,1,1,0
S201800889,2018,BA,75-100k,Other,0,1,0
S201800890,2018,MA,30-50k,English,0,1,0
S201800891,2018,MA,50-75k,English,0,1,0
S201800892,2018,MA,15-30k,Spanish,0,1,0
S201800893,2018,BA,75-100k,English,0,1,0
S201800894,2018,PhD,30-50k,English,0,1,0
S201800895,2018,HS,100-150k,Spanish,0,1,0
S201800896,2018,HS,50-75k,English,1,1,0
S201800897,2018,HS,30-50k,English,1,1,0
S201800898,2018,some_college,30-50k,English,0,1,0
S201800899,2018,some_college,>150k,English,0,1,0
S201800900,2018,BA,30-50k,English,0,1,1
S201800901,2018,some_college,50-75k,English,1,1,1
S201800902,2018,HS,100-150k,English,1,1,1
S201800903,2018,HS,75-100k,English,1,1,0
S201800904,2018,some_college,75-100k,English,1,1,0
S201800905,2018,BA,30-50k,English,0,1,0
S201800906,2018,some_college,100-150k,English,0,1,1
S201800907,2018,MA,prefer_not,English,0,1,1
S201800908,2018,HS,50-75k,English,1,1,0
