student_id,cohort,degree_level,major_primary,major_secondary,conferral_date,final_cum_gpa,honors
S201702834,2017,BS,Philosophy,,2021-05-16,3.78,cum laude
S201702838,2017,BS,Accounting,Minor: History,2021-05-17,3.56,
S201702841,2017,BS,Accounting,,2021-05-15,3.81,cum laude
S201702842,2017,BS,Chemistry,,2021-05-20,3.64,
S201702843,2017,BS,Physics,,2021-05-16,3.97,
S201702844,2017,BA,English,,2021-05-20,3.27,cum laude
S201702847,2017,BS,Statistics,Minor: Spanish,2021-05-14,4.0,
S201702849,2017,BS,Psychology,,2021-05-15,3.17,
S201702850,2017,BS,Biology,,2021-05-18,2.73,magna cum laude
S201702854,2017,BS,General Studies,Minor: Stats,2021-05-23,4.0,cum laude
S201702863,2017,BA,Psychology,,2022-05-12,3.26,magna cum laude
S201702864,2017,BS,Physics,,2021-05-15,3.76,summa cum laude
S201702865,2017,BS,Public Health,Minor: Spanish,2022-05-13,3.74,magna cum laude
S201702868,2017,BS,Biology,Minor: History,2021-05-13,3.54,
S201702870,2017,BS,Kinesiology,,2021-05-14,3.71,
S201702872,2017,BS,Management,,2022-05-13,3.39,
S201702879,2017,BS,Computer Science,Minor: Math,2021-05-22,4.0,magna cum laude
S201702885,2017,BA,Philosophy,,2021-05-21,4.0,cum laude
S201702888,2017,BA,Economics,,2022-05-18,2.8,
S201702893,2017,BS,Nursing,,2021-05-13,3.01,cum laude
S201702896,2017,BS,Pre-Med,,2021-05-20,3.46,
S201702898,2017,BS,Undeclared,,2021-05-19,4.0,summa cum laude
S201702900,2017,BA,Political Science,Minor: Stats,2021-05-20,3.16,cum laude
S201702901,2017,BS,General Studies,,2021-05-16,2.79,
S201702905,2017,BA,Accounting,,2022-05-18,3.21,cum laude
S201702907,2017,BS,Nursing,,2023-05-14,4.0,
S201702908,2017,BS,Chemistry,Minor: Music,2021-05-15,3.72,
S201702911,2017,BS,Biomedical Engineering,,2021-05-20,3.25,cum laude
S201702920,2017,BS,Accounting,Minor: Stats,2022-05-15,3.93,
S201702921,2017,BS,Biology,,2023-05-15,3.32,
S201702922,2017,BA,Anthropology,Minor: Stats,2021-05-20,3.95,magna cum laude
S201702926,2017,BS,Mathematics,,2022-05-20,3.38,
S201702927,2017,BA,Psychology,,2021-05-20,2.9,
S201702929,2017,BS,Nursing,,2022-05-14,3.96,magna cum laude
S201702931,2017,BS,General Studies,,2021-05-22,3.35,magna cum laude
S201702933,2017,BS,Communications,Minor: Math,2021-05-17,4.0,
S201702939,2017,BA,Mathematics,,2021-05-17,3.74,
S201702942,2017,BA,Chemistry,Minor: Music,2022-05-17,2.83,cum laude
S201702951,2017,BS,Management,,2022-05-17,3.71,
S201702952,2017,BA,Anthropology,,2021-05-16,2.95,
S201702955,2017,BA,Economics,Minor: Music,2021-05-15,3.74,
S201702957,2017,BS,Electrical Engineering,,2023-05-23,3.9,
S201702962,2017,BA,Political Science,Minor: Spanish,2022-05-13,3.59,
S201702963,2017,BS,Finance,Minor: History,2022-05-13,3.38,
S201702965,2017,BS,Mechanical Engineering,,2022-05-14,3.19,cum laude
S201702974,2017,BS,Education,,2022-05-15,3.1,
S201702977,2017,BS,History,,2021-05-18,2.66,cum laude
S201702990,2017,BS,Communications,,2022-05-23,3.9,
S201702992,2017,BA,Anthropology,,2021-05-17,3.41,magna cum laude
S201703001,2017,BS,Chemistry,Minor: Spanish,2022-05-16,3.23,
S201703005,2017,BS,Computer Science,,2022-05-21,3.61,cum laude
S201703008,2017,BS,Marketing,Minor: Stats,2022-05-17,3.77,cum laude
S201703009,2017,BS,Chemistry,,2021-05-21,3.67,
S201703010,2017,BS,Finance,,2023-05-23,3.64,magna cum laude
S201703016,2017,BS,Mechanical Engineering,Minor: Spanish,2021-05-13,2.84,
S201703019,2017,BS,Biomedical Engineering,Minor: Spanish,2022-05-17,3.05,magna cum laude
S201703023,2017,BS,Public Health,,2022-05-17,4.0,
S201703025,2017,BA,Art History,,2022-05-18,3.0,
S201703028,2017,BA,Political Science,Minor: Math,2021-05-15,4.0,
S201703034,2017,BS,Economics-Bus,Minor: History,2021-05-22,3.26,
S201703035,2017,BS,Mathematics,,2021-05-23,3.98,
S201703041,2017,BS,Civil Engineering,Minor: History,2021-05-19,2.97,
S201703044,2017,BS,Physics,,2021-05-18,4.0,
S201703049,2017,BA,Communications,,2021-05-12,3.18,
S201703057,2017,BS,General Studies,,2021-05-16,4.0,
S201703059,2017,BS,Finance,,2021-05-15,3.77,cum laude
S201800004,2018,BS,Statistics,Minor: Math,2022-05-15,3.81,
S201800007,2018,BS,Undeclared,,2022-05-15,2.89,
S201800010,2018,BS,Chemistry,Minor: Spanish,2022-05-14,3.03,
S201800018,2018,BS,Finance,,2022-05-21,3.38,
S201800023,2018,BA,Anthropology,,2023-05-18,2.79,
S201800026,2018,BS,Communications,Minor: Math,2023-05-15,3.81,summa cum laude
S201800029,2018,BA,Political Science,Minor: Spanish,2024-05-21,3.8,magna cum laude
S201800031,2018,BA,Psychology,,2022-05-19,2.75,
S201800037,2018,BA,Sociology,,2022-05-20,2.91,cum laude
S201800040,2018,BS,Undeclared,Minor: Music,2022-05-16,4.0,
S201800042,2018,BS,Physics,Minor: Math,2022-05-14,3.84,
S201800046,2018,BS,Economics-Bus,,2022-05-19,3.71,
S201800048,2018,BS,Accounting,Minor: Stats,2022-05-19,3.96,
S201800050,2018,BS,Accounting,Minor: Math,2022-05-20,3.22,
S201800061,2018,BS,Economics-Bus,,2024-05-17,2.78,cum laude
S201800066,2018,BS,Pre-Med,,2022-05-19,4.0,
S201800069,2018,BA,Philosophy,Minor: Stats,2023-05-16,2.66,
S201800072,2018,BA,English,Minor: Stats,2023-05-15,3.02,
S201800073,2018,BA,Sociology,Minor: Music,2023-05-19,2.42,
S201800079,2018,BS,Biomedical Engineering,,2023-05-19,3.85,cum laude
S201800083,2018,BS,Accounting,,2023-05-22,4.0,cum laude
S201800084,2018,BS,Mechanical Engineering,,2022-05-13,3.24,
S201800090,2018,BS,Economics,,2023-05-21,3.31,
S201800097,2018,BS,Biology,Minor: Music,2023-05-17,4.0,
S201800098,2018,BS,Statistics,Minor: Music,2022-05-13,3.82,
S201800099,2018,BS,Economics-Bus,Minor: Math,2023-05-13,3.85,
S201800100,2018,BS,Biology,,2022-05-21,2.96,
S201800111,2018,BS,Education,Minor: History,2023-05-13,3.98,
S201800112,2018,BS,Civil Engineering,,2023-05-21,3.77,cum laude
S201800117,2018,BS,Biomedical Engineering,Minor: Spanish,2022-05-22,2.85,
S201800118,2018,BA,Economics,,2023-05-12,3.69,cum laude
S201800121,2018,BS,Public Health,,2024-05-22,3.99,
S201800123,2018,BS,Marketing,,2022-05-20,3.43,magna cum laude
S201800133,2018,BS,Public Health,Minor: History,2023-05-20,3.38,
S201800134,2018,BA,History,Minor: Math,2022-05-13,3.77,magna cum laude
S201800135,2018,BS,Economics,Minor: Music,2022-05-15,3.22,cum laude
S201800136,2018,BA,Sociology,Minor: Spanish,2022-05-13,3.34,cum laude
S201800139,2018,BA,English,Minor: Stats,2022-05-21,4.0,
S201800140,2018,BA,Spanish,,2022-05-15,3.73,
S201800146,2018,BS,Biology,,2023-05-22,4.0,
S201800149,2018,BA,History,,2022-05-12,3.32,
S201800150,2018,BS,Civil Engineering,,2022-05-15,4.0,
S201800152,2018,BS,Management,,2022-05-20,3.97,
S201800161,2018,BA,General Studies,,2022-05-19,3.65,
S201800164,2018,BS,Finance,Minor: Spanish,2022-05-12,4.0,
S201800166,2018,BA,Sociology,Minor: Spanish,2023-05-20,2.62,
S201800169,2018,BS,Education,,2022-05-21,3.26,cum laude
S201800172,2018,BS,Education,Minor: History,2022-05-17,3.11,
S201800180,2018,BS,Marketing,Minor: Stats,2022-05-19,3.37,
S201800182,2018,BS,Biomedical Engineering,,2022-05-19,3.55,
S201800185,2018,BS,Anthropology,Minor: Stats,2022-05-19,4.0,cum laude
S201800190,2018,BS,Kinesiology,,2023-05-23,3.6,
S201800192,2018,BS,Statistics,,2023-05-22,3.91,
S201800195,2018,BS,Electrical Engineering,Minor: Math,2023-05-14,3.2,
S201800197,2018,BS,Pre-Med,Minor: Stats,2023-05-17,3.17,cum laude
S201800198,2018,BS,Marketing,Minor: Music,2022-05-19,3.21,
S201800199,2018,BS,Sociology,Minor: History,2023-05-17,3.27,magna cum laude
S201800200,2018,BS,Economics,Minor: History,2023-05-21,3.69,
S201800207,2018,BS,Mathematics,Minor: Music,2024-05-14,3.26,
S201800208,2018,BA,Philosophy,Minor: Music,2022-05-16,3.97,
S201800210,2018,BS,Electrical Engineering,,2022-05-13,3.54,
S201800212,2018,BS,Nursing,,2023-05-20,3.63,cum laude
S201800215,2018,BS,Computer Science,,2023-05-14,3.65,
S201800224,2018,BS,Marketing,Minor: Music,2023-05-13,4.0,magna cum laude
S201800225,2018,BS,Pre-Med,,2022-05-23,3.87,
S201800227,2018,BS,General Studies,,2022-05-21,3.71,
S201800231,2018,BS,Finance,,2023-05-15,3.87,cum laude
S201800238,2018,BS,Finance,,2022-05-15,3.39,
S201800240,2018,BA,Anthropology,,2022-05-16,3.41,summa cum laude
S201800241,2018,BS,Mechanical Engineering,,2023-05-15,3.45,cum laude
S201800246,2018,BA,Spanish,Minor: Spanish,2023-05-18,3.26,
S201800250,2018,BS,Physics,Minor: History,2022-05-14,3.52,
S201800256,2018,BS,Statistics,,2022-05-16,3.3,
S201800257,2018,BS,Marketing,,2024-05-22,3.35,
S201800261,2018,BS,Electrical Engineering,Minor: History,2023-05-13,3.9,
S201800262,2018,BS,Civil Engineering,,2023-05-12,3.06,
S201800267,2018,BS,Pre-Med,Minor: Math,2023-05-14,3.98,
S201800268,2018,BS,Chemistry,,2024-05-23,3.52,
S201800272,2018,BS,Electrical Engineering,,2022-05-13,3.66,
S201800278,2018,BA,Economics,,2022-05-20,3.0,
S201800281,2018,BS,Pre-Med,,2022-05-20,3.13,
S201800283,2018,BS,Computer Science,,2022-05-18,4.0,
S201800284,2018,BS,Nursing,,2022-05-20,2.64,cum laude
S201800289,2018,BS,Public Health,Minor: Math,2024-05-17,3.1,magna cum laude
S201800290,2018,BA,History,,2022-05-12,4.0,
S201800292,2018,BS,Education,,2024-05-20,3.52,
S201800299,2018,BS,Nursing,,2022-05-14,3.53,
S201800301,2018,BS,Statistics,,2023-05-22,4.0,
S201800304,2018,BS,Communications,,2022-05-12,3.41,cum laude
S201800311,2018,BS,Mechanical Engineering,Minor: Stats,2022-05-15,3.73,
S201800312,2018,BS,Biology,Minor: History,2022-05-19,2.76,cum laude
S201800316,2018,BS,Chemistry,,2022-05-19,3.49,
S201800318,2018,BS,Computer Science,,2022-05-17,3.1,magna cum laude
S201800319,2018,BS,Mathematics,Minor: Math,2023-05-13,3.0,cum laude
S201800320,2018,BS,Biology,Minor: Music,2022-05-20,3.48,
S201800322,2018,BS,Electrical Engineering,Minor: Spanish,2022-05-14,3.55,
S201800323,2018,BA,Spanish,Minor: Music,2022-05-14,3.81,magna cum laude
S201800324,2018,BS,Kinesiology,Minor: Stats,2022-05-23,3.04,
S201800329,2018,BS,General Studies,,2022-05-21,4.0,
S201800331,2018,BA,Political Science,,2022-05-19,4.0,
S201800339,2018,BS,Philosophy,Minor: Spanish,2023-05-22,4.0,cum laude
S201800340,2018,BS,Management,,2022-05-12,4.0,
S201800341,2018,BS,Finance,,2022-05-23,4.0,
S201800349,2018,BS,Kinesiology,,2022-05-19,3.97,cum laude
S201800354,2018,BS,Art History,,2022-05-18,3.18,
S201800356,2018,BS,Biology,,2022-05-13,2.83,
S201800365,2018,BA,Psychology,Minor: Music,2023-05-22,3.27,
S201800367,2018,BS,Chemistry,Minor: Spanish,2022-05-19,4.0,cum laude
S201800368,2018,BA,Spanish,Minor: History,2022-05-16,3.54,
S201800369,2018,BS,Accounting,Minor: Spanish,2022-05-18,3.34,magna cum laude
S201800376,2018,BS,Civil Engineering,,2022-05-15,3.63,
S201800378,2018,BA,Spanish,Minor: Math,2023-05-13,2.92,cum laude
S201800380,2018,BS,Mechanical Engineering,,2022-05-18,2.65,cum laude
S201800381,2018,BS,Public Health,,2022-05-16,3.75,
S201800382,2018,BA,Psychology,Minor: History,2023-05-15,3.88,
S201800383,2018,BS,Physics,Minor: Spanish,2023-05-23,3.76,
S201800384,2018,BS,Nursing,Minor: Spanish,2023-05-14,3.22,cum laude
S201800395,2018,BA,Philosophy,,2023-05-23,3.35,
S201800398,2018,BA,Philosophy,Minor: Stats,2022-05-18,3.99,
S201800399,2018,BS,Computer Science,Minor: Music,2023-05-17,3.02,
S201800403,2018,BS,General Studies,,2023-05-19,3.76,
S201800404,2018,BA,Philosophy,,2023-05-18,2.68,
S201800408,2018,BA,Economics,,2023-05-14,3.06,
S201800414,2018,BS,Public Health,,2022-05-20,3.02,magna cum laude
S201800422,2018,BS,Nursing,Minor: History,2022-05-13,3.37,
S201800423,2018,BS,Finance,Minor: History,2024-05-12,2.7,cum laude
S201800429,2018,BA,Economics,Minor: Spanish,2023-05-19,3.97,
S201800432,2018,BS,Accounting,,2023-05-13,3.76,
S201800442,2018,BS,Physics,,2023-05-18,3.61,
S201800446,2018,BS,Accounting,,2023-05-17,3.55,
S201800448,2018,BS,Pre-Med,,2023-05-13,3.58,
S201800451,2018,BS,Communications,Minor: Math,2023-05-17,2.71,
S201800453,2018,BA,Sociology,,2023-05-16,4.0,
S201800455,2018,BS,Electrical Engineering,,2023-05-21,3.16,
S201800459,2018,BS,Marketing,Minor: Music,2022-05-20,3.39,
S201800460,2018,BS,Statistics,,2023-05-19,3.64,
S201800463,2018,BS,Management,,2023-05-15,3.55,
S201800466,2018,BS,Communications,,2022-05-23,4.0,
S201800467,2018,BS,Accounting,Minor: History,2023-05-21,3.17,cum laude
S201800469,2018,BS,Sociology,Minor: History,2022-05-13,3.31,magna cum laude
S201800470,2018,BS,Statistics,,2022-05-21,3.88,summa cum laude
S201800479,2018,BA,Psychology,Minor: Stats,2024-05-16,3.63,
S201800480,2018,BS,Undeclared,,2022-05-16,3.96,summa cum laude
S201800481,2018,BS,Undeclared,,2023-05-16,3.22,magna cum laude
S201800493,2018,BS,Mechanical Engineering,,2022-05-17,3.1,
S201800495,2018,BS,Mechanical Engineering,,2022-05-19,3.71,
S201800496,2018,BS,Marketing,Minor: Math,2022-05-23,3.44,cum laude
S201800501,2018,BS,Education,,2023-05-18,3.0,
S201800504,2018,BS,History,,2022-05-14,4.0,
S201800507,2018,BA,Sociology,Minor: Math,2022-05-18,3.14,cum laude
S201800513,2018,BS,History,,2023-05-14,3.33,
S201800515,2018,BS,Accounting,,2024-05-17,2.65,
S201800516,2018,BS,Accounting,Minor: Math,2022-05-17,3.69,
S201800519,2018,BA,Sociology,,2022-05-22,3.72,
S201800520,2018,BS,Accounting,Minor: Stats,2023-05-13,3.37,
S201800525,2018,BS,Nursing,,2022-05-22,2.53,
S201800527,2018,BS,Economics-Bus,,2023-05-18,2.96,magna cum laude
S201800528,2018,BS,Mechanical Engineering,Minor: Music,2023-05-15,4.0,cum laude
S201800529,2018,BS,Civil Engineering,Minor: Music,2022-05-16,3.58,
S201800530,2018,BA,Marketing,Minor: Math,2022-05-15,3.45,cum laude
S201800532,2018,BS,Chemistry,Minor: Math,2023-05-16,2.67,
S201800533,2018,BA,Psychology,Minor: Music,2022-05-13,3.71,
S201800534,2018,BS,Biomedical Engineering,Minor: Spanish,2022-05-14,3.17,
S201800536,2018,BS,Finance,Minor: Math,2022-05-17,2.31,
S201800538,2018,BS,Communications,Minor: Spanish,2022-05-15,3.08,
S201800539,2018,BS,Statistics,Minor: History,2022-05-18,3.86,
S201800544,2018,BA,Spanish,Minor: History,2023-05-15,2.25,
S201800550,2018,BA,Economics,Minor: Stats,2022-05-14,3.9,
S201800552,2018,BA,English,,2022-05-21,3.85,
S201800557,2018,BA,Anthropology,,2022-05-16,2.93,
S201800558,2018,BS,History,,2023-05-17,3.11,
S201800559,2018,BS,Civil Engineering,,2022-05-21,3.96,
S201800563,2018,BS,Civil Engineering,,2022-05-22,3.13,
S201800566,2018,BS,Undeclared,,2023-05-17,4.0,
S201800569,2018,BS,Electrical Engineering,,2024-05-22,3.41,
S201800571,2018,BS,Education,Minor: Spanish,2022-05-21,4.0,
S201800574,2018,BS,Management,Minor: Music,2022-05-14,3.55,magna cum laude
S201800582,2018,BS,Biomedical Engineering,Minor: Music,2022-05-19,3.49,
S201800586,2018,BA,Anthropology,Minor: Spanish,2023-05-17,4.0,
S201800587,2018,BS,Biomedical Engineering,,2023-05-17,3.4,magna cum laude
S201800588,2018,BA,Economics,,2022-05-17,2.99,
S201800591,2018,BA,Sociology,,2023-05-14,3.78,
S201800593,2018,BA,English,,2022-05-18,3.49,
S201800595,2018,BS,Public Health,Minor: Music,2023-05-13,3.15,
S201800596,2018,BS,Sociology,,2022-05-16,3.45,
S201800597,2018,BS,Computer Science,,2022-05-15,4.0,magna cum laude
S201800599,2018,BS,Psychology,,2022-05-18,3.4,cum laude
S201800604,2018,BS,Accounting,Minor: Math,2023-05-12,2.88,
S201800607,2018,BA,History,,2023-05-14,3.9,
S201800611,2018,BS,Economics-Bus,Minor: Stats,2023-05-22,3.36,
S201800613,2018,BS,Physics,Minor: Music,2022-05-12,3.71,magna cum laude
S201800619,2018,BS,Pre-Med,,2023-05-17,4.0,
S201800624,2018,BS,Public Health,Minor: Math,2023-05-20,4.0,cum laude
S201800628,2018,BS,Communications,,2022-05-18,3.92,
S201800630,2018,BS,Anthropology,Minor: Spanish,2023-05-19,3.38,
S201800632,2018,BS,Finance,Minor: Math,2023-05-19,3.59,magna cum laude
S201800635,2018,BS,Statistics,,2024-05-17,3.55,cum laude
S201800636,2018,BS,Economics-Bus,,2023-05-13,3.78,
S201800638,2018,BA,Art History,,2022-05-22,3.46,
S201800639,2018,BS,Mathematics,Minor: Math,2022-05-22,4.0,
S201800643,2018,BS,Pre-Med,Minor: Stats,2022-05-16,3.63,
S201800645,2018,BS,Civil Engineering,,2023-05-16,2.87,cum laude
S201800646,2018,BS,Accounting,Minor: Math,2024-05-13,3.6,cum laude
S201800649,2018,BS,Statistics,,2022-05-13,3.67,
S201800651,2018,BA,Education,Minor: History,2022-05-12,3.88,
S201800652,2018,BS,Computer Science,Minor: History,2022-05-13,3.6,
S201800654,2018,BS,Nursing,Minor: Spanish,2022-05-23,3.63,
S201800657,2018,BA,Psychology,,2022-05-12,3.75,
S201800658,2018,BS,Physics,,2023-05-19,3.13,
S201800659,2018,BA,Marketing,,2022-05-13,2.45,
S201800661,2018,BS,Finance,Minor: Spanish,2022-05-16,3.75,
S201800662,2018,BS,Public Health,Minor: Math,2024-05-17,3.7,
S201800666,2018,BS,Economics-Bus,,2022-05-13,3.83,summa cum laude
S201800673,2018,BA,Political Science,,2022-05-18,4.0,
S201800674,2018,BS,Education,,2024-05-14,3.45,
S201800677,2018,BS,Public Health,Minor: History,2024-05-21,3.95,
S201800682,2018,BS,Computer Science,,2023-05-14,4.0,cum laude
S201800683,2018,BA,Political Science,,2022-05-17,3.19,
S201800685,2018,BS,Statistics,Minor: Stats,2022-05-12,4.0,cum laude
S201800688,2018,BS,Management,Minor: Music,2022-05-17,3.97,
S201800690,2018,BS,Mechanical Engineering,Minor: Music,2022-05-13,3.92,
S201800698,2018,BS,Civil Engineering,Minor: History,2023-05-17,3.23,
S201800702,2018,BS,Pre-Med,Minor: Stats,2022-05-17,2.49,
S201800703,2018,BS,Finance,Minor: Stats,2023-05-14,3.28,summa cum laude
S201800706,2018,BA,Spanish,Minor: History,2024-05-12,3.6,
S201800713,2018,BA,Political Science,,2023-05-18,3.9,
S201800715,2018,BS,Economics-Bus,,2022-05-14,3.73,
S201800725,2018,BS,Economics-Bus,,2023-05-18,3.63,
S201800726,2018,BA,Economics,,2023-05-23,3.68,cum laude
S201800732,2018,BS,Nursing,,2023-05-15,3.87,
S201800734,2018,BS,Accounting,,2023-05-21,4.0,
S201800736,2018,BS,Physics,Minor: Stats,2022-05-22,4.0,
S201800737,2018,BA,Psychology,Minor: History,2023-05-17,3.29,
S201800738,2018,BS,Education,,2022-05-19,3.66,
S201800743,2018,BS,Finance,,2023-05-12,3.6,
S201800749,2018,BS,Statistics,,2022-05-16,3.99,magna cum laude
S201800750,2018,BA,Mathematics,,2023-05-15,4.0,
S201800751,2018,BS,Chemistry,,2022-05-15,3.25,
S201800756,2018,BS,Civil Engineering,,2023-05-17,4.0,
S201800768,2018,BA,Psychology,,2023-05-23,3.85,
S201800769,2018,BS,Undeclared,Minor: History,2024-05-18,3.57,
S201800770,2018,BA,Spanish,Minor: Music,2023-05-18,3.46,
S201800772,2018,BS,Computer Science,Minor: Music,2022-05-17,4.0,
S201800773,2018,BS,Kinesiology,,2022-05-20,3.6,
S201800776,2018,BA,Economics,,2022-05-12,4.0,
S201800784,2018,BA,Anthropology,,2022-05-14,3.34,
S201800785,2018,BA,English,,2022-05-14,3.47,
S201800794,2018,BS,Economics-Bus,,2023-05-18,2.93,
S201800796,2018,BA,Spanish,Minor: Spanish,2024-05-20,3.21,magna cum laude
S201800798,2018,BS,Nursing,,2022-05-21,2.43,summa cum laude
S201800800,2018,BS,Mechanical Engineering,,2022-05-15,3.16,
S201800802,2018,BS,Statistics,,2022-05-20,3.24,
S201800805,2018,BS,Statistics,Minor: Math,2022-05-18,3.36,
S201800807,2018,BS,Pre-Med,,2022-05-14,3.76,
S201800812,2018,BA,Political Science,,2022-05-14,2.94,
S201800820,2018,BA,Public Health,,2023-05-13,2.97,magna cum laude
S201800824,2018,BS,Finance,,2023-05-20,3.71,
S201800827,2018,BS,Mechanical Engineering,,2022-05-13,3.35,
S201800829,2018,BS,Psychology,Minor: Stats,2022-05-15,3.02,
S201800830,2018,BS,Computer Science,Minor: Spanish,2024-05-19,3.88,
S201800831,2018,BS,Computer Science,,2024-05-23,3.92,
S201800835,2018,BA,Political Science,,2022-05-21,4.0,cum laude
S201800837,2018,BS,Accounting,,2022-05-13,3.13,
S201800841,2018,BA,Psychology,Minor: Music,2022-05-13,4.0,
S201800842,2018,BS,Mechanical Engineering,,2022-05-22,3.81,
S201800843,2018,BA,Economics,Minor: Spanish,2023-05-14,3.23,
S201800846,2018,BA,Art History,,2022-05-15,3.08,
S201800847,2018,BS,Communications,,2022-05-12,2.62,
S201800850,2018,BS,Statistics,,2022-05-21,3.86,summa cum laude
S201800854,2018,BA,Economics-Bus,,2023-05-18,3.72,cum laude
S201800856,2018,BS,Undeclared,,2023-05-17,3.42,
S201800863,2018,BS,Statistics,Minor: Math,2022-05-15,2.89,
S201800864,2018,BA,Psychology,,2023-05-18,3.29,
S201800865,2018,BS,Mechanical Engineering,Minor: Stats,2022-05-17,2.73,
S201800866,2018,BS,Kinesiology,Minor: Spanish,2023-05-18,3.8,
S201800868,2018,BA,English,,2022-05-13,3.46,
S201800869,2018,BS,Kinesiology,,2022-05-19,3.47,
S201800870,2018,BS,Marketing,Minor: Stats,2022-05-20,3.48,
S201800878,2018,BS,Marketing,,2022-05-18,4.0,
S201800879,2018,BA,Management,,2022-05-22,3.4,cum laude
S201800880,2018,BA,Anthropology,Minor: Music,2023-05-20,3.54,
S201800882,2018,BS,Civil Engineering,Minor: Math,2022-05-12,3.96,cum laude
S201800885,2018,BS,Mechanical Engineering,,2022-05-20,3.22,
S201800888,2018,BS,Management,,2022-05-23,3.53,
S201800889,2018,BA,English,,2023-05-22,3.38,magna cum laude
S201800891,2018,BS,Finance,Minor: Music,2023-05-15,4.0,cum laude
S201800892,2018,BS,Education,Minor: History,2023-05-13,3.22,cum laude
S201800893,2018,BA,History,,2022-05-15,3.56,
