graduate_id,institution_id,cohort_year,field_of_study,age_at_grad,female,cum_gpa,first_gen,rural_origin,low_income_q,internship_months,high_demand_field,risk_score,eligible_z,enrolled_d,y_match_6m,y_quality_6m,y_stability_12m
G2018001867,U02,2021,BUS,24.0,0,3.346,0,0,0,1,0,25.013,0,0,57.48,1,1
G2018001868,U03,2021,HUM,21.1,1,2.4,0,0,1,3,0,9.758,0,0,57.67,0,0
G2018001869,U04,2019,STEM,26.2,1,3.345,0,0,0,2,0,44.753,0,0,76.97,1,1
G2018001870,U02,2021,EDU,30.1,0,3.049,1,0,0,0,0,35.051,0,0,55.97,0,1
G2018001871,U08,2018,STEM,26.2,0,3.164,0,0,0,1,0,23.676,0,1,52.79,1,1
G2018001872,U05,2022,SOC,26.3,0,3.14,0,1,0,1,0,28.71,0,0,54.15,1,1
G2018001873,U05,2018,BUS,25.2,0,3.268,1,0,0,3,0,11.819,0,0,54.75,1,1
G2018001874,U06,2021,STEM,23.3,1,3.108,0,0,1,1,0,32.447,0,0,48.1,0,0
G2018001875,U04,2019,BUS,25.7,0,4.0,1,0,0,2,0,25.704,0,0,74.42,1,1
G2018001876,U05,2018,SOC,26.4,0,3.8,0,1,1,4,0,29.771,0,0,73.99,1,1
G2018001877,U05,2018,STEM,24.2,1,2.867,0,0,0,3,1,36.979,0,0,64.32,1,1
G2018001878,U01,2022,STEM,27.1,0,3.246,0,0,0,3,1,42.233,0,0,81.18,1,1
G2018001879,U07,2018,BUS,25.8,1,3.269,0,0,0,2,0,23.837,0,0,66.84,0,1
G2018001880,U05,2019,STEM,25.0,1,3.295,1,1,0,3,0,19.785,0,1,77.27,1,1
G2018001881,U05,2020,BUS,24.0,0,3.248,0,0,1,3,0,36.518,0,1,72.72,0,0
G2018001882,U02,2021,BUS,27.2,0,3.099,0,0,0,1,0,6.715,0,0,62.58,0,0
G2018001883,U07,2020,EDU,25.2,0,4.0,0,1,0,2,0,12.642,0,0,45.83,1,1
G2018001884,U04,2021,BUS,23.1,1,2.63,0,0,0,0,0,53.169,0,0,40.98,1,1
G2018001885,U03,2020,HLT,26.2,1,3.339,1,0,0,2,1,43.202,0,0,58.2,1,1
G2018001886,U05,2018,EDU,21.0,0,2.454,0,0,0,0,0,12.832,0,0,70.06,1,0
G2018001887,U05,2019,SOC,26.8,1,2.917,1,0,0,1,0,17.516,0,0,37.58,1,0
G2018001888,U08,2019,STEM,24.9,1,2.683,1,0,1,3,0,34.544,0,0,67.69,1,1
G2018001889,U08,2018,STEM,22.9,1,2.686,1,1,0,0,1,24.414,0,0,48.82,0,0
G2018001890,U08,2022,HLT,26.3,1,3.392,0,0,1,3,0,26.877,0,0,78.62,1,1
G2018001891,U05,2018,SOC,21.0,0,3.277,0,0,0,2,0,50.215,0,0,59.23,1,1
G2018001892,U04,2019,STEM,24.9,1,2.284,0,0,0,4,1,44.005,0,1,60.5,1,1
G2018001893,U04,2022,BUS,25.5,0,2.798,0,0,0,4,0,50.515,0,0,82.25,1,1
G2018001894,U08,2019,SOC,26.7,0,3.442,1,1,0,3,0,3.71,0,0,85.34,0,1
G2018001895,U02,2021,EDU,23.5,0,2.771,0,0,0,3,0,39.247,0,0,59.87,1,1
G2018001896,U05,2022,HLT,24.8,1,2.819,0,0,1,3,1,38.343,0,0,57.04,1,1
G2018001897,U01,2018,STEM,26.1,1,2.908,1,0,0,0,0,45.14,0,0,60.86,1,1
G2018001898,U08,2021,HLT,25.7,1,2.818,1,0,0,1,0,40.794,0,0,66.01,1,1
G2018001899,U06,2018,STEM,24.3,0,2.903,1,1,0,3,0,6.235,0,0,73.34,0,1
G2018001900,U05,2019,SOC,25.1,1,2.714,0,1,0,2,0,9.197,0,0,62.32,1,0
G2018001901,U07,2020,BUS,24.6,1,3.588,1,0,1,3,0,55.796,0,1,69.4,1,1
G2018001902,U01,2020,STEM,28.7,0,2.725,0,1,1,4,1,39.124,0,1,68.62,1,1
G2018001903,U01,2018,STEM,24.8,0,2.404,0,0,0,3,1,52.857,0,0,44.59,1,0
G2018001904,U07,2021,BUS,25.1,0,3.65,0,1,0,2,0,43.322,0,0,71.51,1,1
G2018001905,U01,2020,STEM,21.8,1,2.99,0,0,1,1,0,50.651,0,0,74.35,1,1
G2018001906,U02,2018,BUS,27.4,0,3.214,0,0,0,2,0,20.215,0,0,46.13,1,1
G2018001907,U08,2021,STEM,25.7,0,2.694,0,0,0,3,1,21.017,0,1,49.39,1,1
G2018001908,U08,2020,STEM,24.9,0,3.113,0,0,1,5,0,16.537,0,0,61.03,0,0
G2018001909,U04,2020,SOC,23.9,0,2.3,0,0,1,4,0,21.42,0,0,66.46,1,1
G2018001910,U08,2019,HLT,22.9,0,2.879,1,0,0,1,1,19.718,0,0,54.28,1,1
G2018001911,U08,2022,BUS,26.8,0,2.778,0,0,1,2,0,10.665,0,0,80.46,1,0
G2018001912,U08,2019,BUS,26.1,1,2.729,0,0,0,4,0,31.355,0,1,75.93,1,0
G2018001913,U08,2022,BUS,25.9,1,2.71,0,0,0,3,0,31.447,0,0,58.98,0,0
G2018001914,U03,2022,SOC,22.7,1,2.739,0,0,0,1,0,11.6,0,0,54.99,1,1
G2018001915,U03,2018,HUM,23.6,0,3.472,0,0,1,1,0,34.306,0,1,66.93,1,1
G2018001916,U04,2022,HLT,22.6,0,2.346,0,1,0,3,0,44.635,0,1,79.09,1,1
G2018001917,U04,2021,BUS,24.9,0,3.109,0,0,0,2,0,18.351,0,1,81.75,1,1
G2018001918,U05,2021,BUS,21.2,1,2.572,0,0,1,2,0,55.449,0,0,64.62,1,0
G2018001919,U03,2022,STEM,25.8,0,3.07,0,0,0,0,1,17.425,0,0,66.33,0,1
G2018001920,U07,2018,STEM,21.9,0,2.693,0,0,1,1,0,3.817,0,1,69.25,1,1
G2018001921,U06,2021,STEM,25.7,1,3.112,0,0,1,2,0,58.828,0,0,65.01,1,0
G2018001922,U03,2021,BUS,23.1,1,2.963,0,1,0,3,0,25.494,0,0,69.07,1,1
G2018001923,U03,2021,HUM,23.9,0,2.54,0,0,0,3,0,15.429,0,0,65.89,0,1
G2018001924,U02,2020,SOC,22.6,0,2.843,0,0,0,4,0,14.892,0,0,58.56,0,0
G2018001925,U05,2021,HLT,22.6,0,3.448,0,0,0,5,1,36.586,0,0,75.89,1,1
G2018001926,U04,2022,EDU,26.2,1,2.71,0,0,0,6,0,21.435,0,0,70.98,1,1
G2018001927,U07,2018,BUS,24.4,0,2.897,0,0,1,4,0,18.367,0,0,49.14,1,1
G2018001928,U04,2018,BUS,24.0,0,2.76,0,0,0,5,0,13.138,0,1,66.74,1,1
G2018001929,U04,2020,STEM,23.9,0,3.368,0,0,0,0,1,55.076,0,0,69.49,0,1
G2018001930,U07,2020,EDU,21.0,0,3.061,0,0,0,6,0,52.007,0,0,79.8,1,0
G2018001931,U06,2020,SOC,24.0,1,2.534,0,0,0,4,0,23.12,0,0,59.21,1,1
G2018001932,U04,2021,SOC,26.7,0,2.74,1,0,0,4,0,54.656,0,1,59.55,1,0
G2018001933,U07,2019,STEM,24.2,1,2.681,0,0,0,0,0,23.321,0,0,67.05,1,1
G2018001934,U05,2022,STEM,21.0,1,2.772,0,0,1,1,0,21.971,0,0,55.48,1,1
G2018001935,U04,2019,STEM,25.9,0,3.007,1,0,0,4,1,56.387,0,0,62.39,0,0
G2018001936,U06,2022,HUM,27.5,1,3.292,1,0,1,0,0,42.296,0,0,51.93,1,1
G2018001937,U06,2022,STEM,25.1,1,2.709,1,0,1,4,0,50.035,0,1,78.54,1,1
G2018001938,U07,2022,EDU,25.2,1,2.745,0,0,0,4,0,46.708,0,1,76.45,1,1
G2018001939,U05,2019,HLT,21.2,1,2.873,0,0,0,0,0,50.329,0,1,58.45,1,0
G2018001940,U05,2020,STEM,22.0,0,3.193,0,0,0,2,0,10.874,0,1,70.35,1,1
G2018001941,U03,2018,HLT,24.3,0,3.408,1,0,0,3,1,18.548,0,0,68.14,1,1
G2018001942,U05,2021,BUS,24.2,0,3.426,1,0,1,2,0,41.377,0,0,62.39,1,0
G2018001943,U03,2022,STEM,24.5,1,3.829,0,0,0,4,0,24.935,0,1,79.17,1,1
G2018001944,U08,2019,SOC,25.2,0,2.43,0,1,0,4,0,38.281,0,1,77.99,1,1
G2018001945,U01,2020,SOC,23.8,0,3.353,1,0,1,3,0,53.511,0,0,68.32,1,0
G2018001946,U03,2021,BUS,26.2,0,3.047,0,0,1,1,0,26.16,0,0,77.25,0,1
G2018001947,U05,2020,BUS,23.1,0,3.398,1,1,0,1,0,32.547,0,1,76.95,1,1
G2018001948,U08,2020,EDU,22.9,1,2.84,0,0,0,6,0,50.074,0,0,70.72,0,0
G2018001949,U08,2022,SOC,25.0,1,2.712,0,1,1,1,0,11.886,0,0,63.18,0,1
G2018001950,U02,2018,HLT,24.2,0,3.548,1,0,1,2,1,25.594,0,0,77.59,1,0
G2018001951,U04,2021,STEM,24.3,0,2.619,0,0,1,3,1,19.473,0,0,62.86,1,1
G2018001952,U08,2022,STEM,25.9,1,3.106,0,0,1,4,1,35.576,0,0,67.96,0,0
G2018001953,U08,2022,STEM,24.3,0,2.54,0,1,0,5,1,38.659,0,0,73.99,1,1
G2018001954,U04,2018,SOC,21.5,1,2.498,0,0,1,5,0,35.014,0,0,79.65,1,1
G2018001955,U05,2022,BUS,24.4,0,2.909,1,0,1,1,0,39.309,0,0,73.16,1,0
G2018001956,U03,2020,EDU,22.9,0,3.113,1,0,0,1,0,23.838,0,1,61.73,1,1
G2018001957,U07,2018,STEM,24.9,1,3.759,0,0,1,2,1,31.969,0,0,60.57,1,1
G2018001958,U02,2021,STEM,24.3,0,2.85,0,0,0,4,1,28.129,0,0,66.77,1,1
G2018001959,U06,2020,STEM,23.6,1,3.366,0,0,0,1,0,27.779,0,0,77.4,1,1
G2018001960,U05,2022,HLT,22.6,1,3.422,0,1,0,3,1,33.431,0,1,77.83,1,1
G2018001961,U04,2018,BUS,23.9,0,2.597,0,0,0,3,0,52.412,0,0,71.42,1,0
G2018001962,U07,2022,BUS,24.2,0,3.022,1,0,0,4,0,32.632,0,1,89.87,1,1
G2018001963,U01,2018,SOC,25.4,1,2.667,0,1,0,3,0,21.374,0,1,67.62,1,1
G2018001964,U01,2021,BUS,25.5,1,3.423,1,0,0,5,0,11.453,0,1,87.1,1,1
G2018001965,U07,2022,SOC,25.5,1,3.319,0,0,0,4,0,2.11,0,0,76.16,1,1
G2018001966,U04,2022,SOC,24.1,0,3.365,0,0,1,6,0,35.486,0,0,91.5,0,0
G2018001967,U08,2020,STEM,28.7,1,2.994,1,1,0,3,0,18.186,0,0,67.26,1,0
G2018001968,U08,2019,STEM,24.8,1,3.418,0,1,0,4,0,7.257,0,0,69.88,1,1
G2018001969,U01,2019,BUS,21.0,0,3.698,0,0,0,4,0,18.237,0,0,76.7,1,1
G2018001970,U02,2020,STEM,21.3,0,3.359,0,0,0,2,0,46.084,0,0,68.19,1,1
G2018001971,U03,2020,BUS,26.8,0,2.529,0,0,0,3,0,5.683,0,0,62.81,1,1
G2018001972,U03,2021,SOC,25.2,1,2.802,1,1,0,1,0,6.246,0,0,59.3,0,1
G2018001973,U01,2019,STEM,23.6,0,2.255,0,0,1,5,1,22.585,0,1,75.93,0,1
G2018001974,U01,2020,EDU,27.3,1,3.543,0,0,1,1,0,36.423,0,0,53.73,1,1
G2018001975,U07,2020,SOC,24.5,1,2.703,0,1,0,2,0,27.2,0,0,54.08,0,0
G2018001976,U04,2018,STEM,25.4,1,2.691,0,0,0,3,1,27.861,0,0,61.19,1,0
G2018001977,U04,2020,STEM,24.5,1,2.971,0,0,0,5,0,19.936,0,0,72.04,1,1
G2018001978,U07,2020,EDU,25.7,1,2.665,0,1,0,5,0,44.77,0,0,75.04,1,1
G2018001979,U04,2022,HUM,26.2,1,3.301,0,0,1,5,0,35.752,0,0,74.06,1,0
G2018001980,U08,2022,BUS,25.4,0,3.856,1,0,0,1,0,12.908,0,0,66.36,0,0
G2018001981,U08,2022,BUS,25.5,0,2.966,0,1,0,5,0,20.359,0,0,72.44,1,0
G2018001982,U03,2020,HLT,26.5,0,3.129,0,0,0,3,0,46.528,0,0,61.89,1,1
G2018001983,U06,2019,BUS,25.4,1,3.237,1,1,0,3,0,40.576,0,0,66.36,1,0
G2018001984,U08,2020,HUM,23.8,1,3.245,0,1,0,3,0,39.089,0,0,68.01,1,0
G2018001985,U01,2020,BUS,27.2,0,2.568,0,0,0,2,0,14.002,0,1,65.8,1,1
G2018001986,U03,2021,SOC,24.8,1,2.851,0,1,1,4,0,11.092,0,0,79.23,1,1
G2018001987,U08,2021,SOC,25.5,0,2.594,0,0,0,4,0,17.409,0,0,60.53,1,1
G2018001988,U07,2018,STEM,23.2,1,3.041,1,0,1,3,0,18.302,0,0,69.42,0,1
G2018001989,U06,2021,HUM,21.2,1,3.124,1,0,0,0,0,10.982,0,0,47.6,1,1
G2018001990,U04,2021,EDU,25.3,1,2.927,0,1,0,2,0,26.999,0,1,56.75,1,1
G2018001991,U03,2021,SOC,24.9,0,2.453,0,1,0,4,0,31.177,0,0,52.96,0,1
G2018001992,U04,2020,STEM,23.9,1,4.0,0,0,1,2,1,22.814,0,0,62.35,1,1
G2018001993,U01,2020,BUS,27.0,1,3.37,0,0,0,1,0,11.345,0,0,54.63,0,1
G2018001994,U07,2021,SOC,24.0,0,3.404,0,0,0,1,0,19.076,0,0,48.92,1,1
G2018001995,U03,2018,BUS,24.0,0,2.291,0,1,0,4,0,30.848,0,0,62.2,0,0
G2018001996,U04,2022,HUM,23.8,1,3.523,0,0,0,5,0,7.331,0,0,72.29,1,0
G2018001997,U03,2022,SOC,23.2,1,2.862,0,0,1,1,0,18.878,0,0,50.48,1,0
G2018001998,U04,2021,SOC,24.6,0,3.563,0,1,0,2,0,36.68,0,0,62.76,1,1
G2018001999,U06,2022,STEM,24.7,0,2.854,1,0,0,1,0,40.476,0,0,58.64,1,1
